steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy
30774	1	1353.450176	5232.16866095	5526.11168414	2009.25577535	7887.746003880294	2117.583278812729	26120.6144607	2.16448446242
31451	11	1357.58476496	4638.3227846	4116.7712424	2276.07444839	8455.428705331746	2237.9635738857187	27929.8171305	2.16262166244
31682	12	1357.65206194	4948.18997191	4922.93282272	2028.73144244	7366.617006827732	2051.900955785108	28731.5013316	2.16224306035
31432	10	1358.89872289	4392.71142131	3947.49446169	2056.6980926	6979.8233442688	2023.4468068369101	27752.9552963	2.16262029053
31269	9	1361.86114192	3905.70153692	3710.21228135	1640.15515371	6251.574887622746	2084.3319755685266	27196.3126846	2.16254693443
31800	18	1365.48912406	5303.98654481	5815.74824858	2555.17290065	8778.244508568398	2022.9240109319528	28901.9091837	2.16221383367
31846	22	1365.54210186	4611.0687716	4068.00638419	2065.84537593	8072.828805227863	2340.589338774142	29292.845481	2.16159975778
31959	28	1366.42832184	5959.73202155	6047.34946385	2533.92988941	9901.518989534277	2142.467521182718	30047.8080595	2.16184741814
31964	29	1367.76049805	5983.03705844	5807.51234838	2486.31783775	9406.311589014273	2351.496809407607	30104.3847969	2.1613063875
31895	25	1367.92451501	4025.95912987	4024.22387689	1476.58108794	6181.097656093757	2159.5176461344113	29958.0676913	2.16034169407
31875	23	1368.79836702	4605.82747206	4682.83168036	1664.64137751	6944.895584804163	2127.528614386516	28773.5773769	2.16288708066
32000	32	1378.75419283	4260.57064752	4617.5508428	1574.1376014	6177.376620759925	1986.896512045434	31430.1536052	2.15960495886
31986	31	1380.5972569	5917.15380957	5780.58820041	2746.14884588	9761.55115682408	2192.9119098128153	30967.1643788	2.1609473609
44339	37	2529.89377689	5138.07385578	5148.45831616	254.814914572	5651.796722086818	4830.186066479366	122215.341602	2.91127513172
44525	38	2532.13419104	5582.50830046	5317.57304101	731.375952661	7172.080137060832	4925.298737351088	129732.726106	2.90297647767
44589	39	2533.98767686	4969.57098656	4959.59460616	122.118279856	5250.613017984945	4823.245925683463	129385.189132	2.90541432763
47985	47	3569.25249505	5579.68385	5622.05462506	93.7838145317	5659.91062117153	5391.228857090021	263327.657385	3.12450485383
48000	48	3574.15946293	5239.13838801	5272.10759265	59.8449389141	5283.496514395425	5104.817458554061	274806.99005	3.11446652087
47955	46	3577.34137702	4965.19664472	4973.31157694	32.2946096647	4998.377378010903	4903.9310265158865	276497.294603	3.10422777016
50811	49	4593.54555488	5660.3971128	5660.25373116	12.9418457602	5675.301451490293	5633.8006145603385	423188.860799	3.13793262788
50968	50	4596.97601795	4970.46309205	4971.41707113	10.2019241816	4983.210220254215	4951.320278074139	445930.842321	3.10925060048
51000	51	4651.66860795	5257.77406656	5254.35655388	20.0203777273	5291.11444247858	5227.254756887333	442966.267717	3.12876918855
53416	53	5614.73520994	4934.57256169	4932.90859302	7.50566264989	4947.019805438719	4924.5937729180705	668529.423879	3.01417445852
53359	52	5647.47133088	5646.2254919	5646.13596764	4.05376341631	5651.848283174257	5639.7209680041715	640252.906132	3.05977266878
54000	54	5693.72261596	5211.86349977	5207.62561714	13.2658881468	5237.058573708802	5194.896160186232	711662.760874	3.04802593059
55824	55	6634.20637083	4908.09899154	4905.99562252	9.28154849842	4923.933764527477	4896.149421782302	993549.826103	2.84112372774
56530	56	6693.91012287	5621.19017312	5621.12548339	10.9477167797	5636.216300535777	5601.378023320197	1002727.66376	2.91098087152
57000	57	6752.36938405	5201.53143075	5201.65706237	6.4226756961	5211.252567897646	5192.519065200567	1102476.00328	2.89615075494
58376	58	7666.82216191	4900.44841361	4899.60303967	6.62388621838	4911.485377700159	4890.792673036424	1498913.5618	2.61479962998
59485	59	7760.06530285	5618.54301591	5619.08671784	4.71154421828	5625.04619767283	5608.52676179735	1545265.48846	2.70909665929
60000	60	7814.05644584	5203.62118257	5203.88343274	4.31427655526	5211.488491871978	5195.483472400973	1687335.14045	2.69347877524
61087	61	8700.17961693	4915.70177777	4915.41748629	5.29937240041	4924.805925219493	4905.139126919137	2249329.49182	2.36385718025
62411	62	8780.22082686	5621.52271857	5622.00474621	5.03601374058	5627.11070547444	5613.024574265476	2342060.2669	2.47535392383
63000	63	8891.24901891	5208.83251431	5208.24181555	6.17777855258	5219.220239979885	5196.281407425723	2550979.58524	2.45201121377
