steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy
31869	15	3181.83835196	1954.53582874	1953.52821532	4.41289154259	1966.6615943873283	1951.2533099299383	nan	nan
31697	8	3189.17195296	1955.59186895	1954.45848603	4.87155034318	1969.0180877907273	1952.0859989469247	nan	nan
31660	5	3192.01318002	1954.8454645	1953.82486151	4.53085891033	1967.0968051477316	1951.7906398033897	nan	nan
31701	9	3192.88592792	1954.44576042	1953.52382151	4.75651916648	1967.694102854986	1951.3895543166102	nan	nan
31684	7	3195.07277393	1955.15185844	1954.37939297	3.74929523161	1965.1177272301927	1951.804687468407	nan	nan
31779	12	3195.51239586	1954.89379552	1953.79035713	4.57780074571	1967.3596928804018	1950.7409908474353	nan	nan
31953	24	3199.80263591	1954.85564456	1954.41235381	4.56498311298	1966.7117863779642	1950.3344365282105	nan	nan
31584	3	3205.60332203	1954.96545998	1953.69131916	4.57321423958	1967.4181962792663	1951.5471970510628	nan	nan
31883	16	3205.78876495	1955.37844464	1954.42272442	5.03824748067	1968.7027119343863	1950.816223059751	nan	nan
31981	27	3209.07550287	1954.54751318	1953.23580945	4.99405813339	1968.3840174357988	1951.1874795059266	nan	nan
31595	4	3211.28560781	1954.83593846	1953.64473137	4.42480254811	1966.735802855442	1950.975900117942	nan	nan
31924	21	3212.23018885	1955.39450489	1954.75970489	4.28598885245	1966.363995804818	1950.4606497728873	nan	nan
31887	17	3213.37534285	1955.04852176	1953.84041625	4.76989459704	1968.2136952672186	1951.6423098770645	nan	nan
31931	22	3213.4027369	1955.15410965	1954.15671983	4.6766062769	1968.00744789219	1951.473793124495	nan	nan
31682	6	3216.077667	1955.08188962	1953.82800571	4.48312873121	1967.3200415737915	1951.0173760143127	nan	nan
31894	18	3220.17758584	1955.19531025	1954.18804412	5.01976883929	1968.6220521913506	1950.5624062252118	nan	nan
31543	2	3220.28490686	1955.06363157	1954.11978169	5.03754109873	1968.5487383395057	1949.8972037793922	nan	nan
31838	14	3223.17867804	1954.80394624	1953.52217749	4.35891597548	1966.5227856578438	1950.475403029643	nan	nan
31998	31	3226.50415897	1955.74975334	1954.29396616	4.83135326019	1968.8873969207332	1952.6999176022798	nan	nan
31709	10	3228.23227382	1955.42302195	1953.67655393	4.71699963763	1968.3696827854762	1951.6256972582107	nan	nan
31812	13	3229.51838303	1954.77246723	1953.55614293	4.68460437074	1967.6140547638047	1950.9783343847826	nan	nan
31990	30	3229.64367294	1954.81535404	1953.74296468	4.45049752666	1967.2971943263967	1951.838983514167	nan	nan
31913	20	3230.52423882	1955.11786909	1954.20400729	4.76347172382	1967.9315006301124	1949.9365716872285	nan	nan
31943	23	3234.10032892	1955.35024659	1954.34935238	4.40318545958	1967.5149723419477	1952.595611927315	nan	nan
32000	32	3239.13364291	1954.95818091	1953.50413098	4.67755482806	1967.8961495854353	1951.6224705922446	nan	nan
31720	11	3241.23497486	1954.86361976	1954.38065333	4.82841229334	1967.830894137908	1950.2366305429562	nan	nan
31978	26	3243.75350499	1955.15457267	1954.78840894	4.45988744776	1966.7222665923607	1950.7644686268866	nan	nan
31988	28	3248.64713788	1954.92100758	1953.54790923	4.57506483906	1967.16491390925	1951.2577393166907	nan	nan
31404	1	3253.74316502	1954.9610426	1953.82586757	4.456553144	1967.3618570842054	1952.2891119281717	nan	nan
31902	19	3261.24709988	1955.18945574	1954.2781841	4.57655421954	1967.3814859315405	1950.0866737320316	nan	nan
31989	29	3265.79619694	1955.67859066	1954.12394957	5.08246175516	1970.005857780775	1953.1308994224557	nan	nan
