steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy
30184	1	1356.25590992	8871.42371129	9959.58130888	4640.37890942	15239.758195393066	2253.7223272065726	26458.8250406	2.17046788604
30982	7	1367.26853108	8423.1532311	7190.022593	6009.3562912	18232.319882103933	1721.725177295575	28109.9453088	2.16942952409
31137	8	1369.17640305	4727.11450893	5113.48434161	1618.6601195	6808.864695318598	2392.4080480152243	28518.3677908	2.16981841452
31787	21	1369.63662601	5418.71425527	4263.89923025	3003.13972304	10267.418836478348	2295.4258454507412	30211.9282729	2.16938849834
31412	13	1369.86136198	4740.87313312	4135.05244353	2514.56329013	8906.753520629285	2226.5602460181344	28499.4889489	2.17004336371
31819	23	1374.10361314	4183.96678211	3530.16295811	1933.08958474	7673.173768756905	2283.8619723144643	30450.2400111	2.16911562109
30567	3	1377.64710593	7593.0915856	8418.54520283	3693.71219243	11635.646455094782	2161.385584960919	26993.5710322	2.17015126231
31243	11	1377.73804212	4096.32086756	3288.99858882	2130.81176673	7536.503587194818	2096.278363448941	28472.3636122	2.16941158433
31235	10	1378.59421301	6178.5874233	5741.53083085	2870.06713691	9974.85585263176	2337.9559109186935	27872.9577792	2.17085844771
31416	14	1381.81184006	7748.18685514	9701.62934845	3652.36188084	11387.283415239228	2299.228604599452	28911.8693859	2.16987437171
31484	16	1383.71781898	5808.9414215	5350.95655451	3063.38219194	9511.234443082756	2060.54399192312	29073.167462	2.16974252312
31358	12	1386.45989299	6704.82728249	8051.56847461	3228.15120002	10557.072844576778	2319.380228427216	29182.8129908	2.16946490849
31171	9	1390.27761602	5106.55477622	3961.0275221	2986.25476266	9489.249240646306	2161.1043265244202	28533.7173337	2.16968738949
30364	2	1425.00408006	7199.73874399	6343.30695883	4138.43361497	12741.428807432623	2344.834909709432	26309.5025098	2.17090239884
31861	24	1426.508636	7870.71384132	7439.84965597	4332.4262971	14220.77558562051	2351.430668587696	31423.7440982	2.16817690397
31809	22	1428.72162914	5504.30853742	6166.1571592	2055.45098999	7915.105813407068	2112.575339794446	29987.4461485	2.17013136181
31436	15	1429.26891899	5195.91195737	3721.28418485	3351.22196978	10517.91645409487	2046.589517922722	28916.8426753	2.16961725246
31761	20	1429.36005902	5236.51374544	5304.11404068	2680.24035874	8593.437663966215	2007.633674535511	30250.1212102	2.16938259639
31894	25	1433.90949798	7127.69305919	6982.79188436	3804.30848322	12459.967401919988	2172.7136426639017	30886.4070258	2.16907697451
31934	26	1434.38274193	6865.71462043	6776.54401207	3157.53364543	11499.973201118903	2158.456762701173	31525.1271593	2.16891755879
31992	31	1443.048733	7044.54965014	7438.11532779	2974.65262198	11140.32093391787	2361.3664389235746	31453.576698	2.16894121761
31945	27	1444.19923091	5341.420293	5340.03007754	2280.08550126	8175.665426896303	2342.7079177590745	31246.0909522	2.16952735178
32000	32	1445.19437313	4484.10074706	4693.88524285	1884.73141669	6912.2656851220745	2120.58624952023	33170.6339213	2.16725848404
31991	30	1445.27958012	5643.07641416	5445.7712943	2685.48095461	8898.518555955057	2189.8829632926663	32169.097178	2.16873565359
31983	28	1445.74232292	7574.83498688	7926.3877287	3633.74160648	11708.424445397966	2547.1446754820854	31358.7217159	2.16936432123
31985	29	1452.61385393	4397.79300263	4480.53235296	1802.10350786	6966.231516150156	2003.8812103591529	31955.5736995	2.16795422458
49460	36	2532.41770291	5445.2399945	4611.29304894	2568.42446593	9666.577620929364	2989.361950840822	130994.324555	2.93196206697
49295	35	2534.16625404	4738.74021004	3728.73239392	2484.89572432	9424.703202699473	2521.8968450434368	126830.851315	2.93537924355
51557	43	2546.01225495	3780.45179603	2945.8715238	1816.71004639	7921.878881957469	2438.469902415162	148919.18998	2.92870854113
50888	41	2551.58024693	6204.39009043	5375.34667621	1974.48564587	9615.909133350024	4506.123852812943	135995.189548	2.93778037759
51955	44	2555.63900995	4588.04160274	3723.39023329	1924.41395031	7902.4401326189945	2897.812283154052	152405.400438	2.92712110028
51266	42	2579.22681212	2706.29589482	2154.28879931	1503.25644564	6453.266117388852	1589.0600193038938	143730.460275	2.93039738556
50185	38	2580.54524612	6512.89725264	6205.03765923	1402.60197084	8472.355205872387	4749.869713765105	137148.862819	2.92932408734
50494	39	2609.99770713	6387.6187122	6455.70239072	1424.88934355	8370.544958491768	4600.163155840018	135830.682423	2.93258504665
