steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy
31379	8	6579.81629086	2000.18388083	2001.90383114	4.6603371669	2004.981436934298	1990.3705593866737	nan	nan
31134	2	6615.67222786	2000.782821	2001.42418457	3.85885913293	2004.7061377895418	1993.0591020455472	nan	nan
30992	1	6625.634341	2000.57760189	2001.72539147	4.31765672107	2005.46777727409	1992.1722798606022	nan	nan
31378	7	6632.75470495	2000.10494003	2001.17567931	4.38108101865	2004.037437427075	1991.2654627283046	nan	nan
31250	3	6638.45339489	2000.5195807	2001.03013394	4.35604457174	2005.6548386021204	1992.3465383520722	nan	nan
31303	5	6666.11838198	2000.40003182	2001.32472065	4.18942633788	2005.869915688795	1992.3305244959138	nan	nan
31392	10	6667.87167096	2000.41273494	2001.67324577	3.93137703578	2005.3535128465448	1993.2323170321677	nan	nan
31284	4	6674.84495282	2000.66676438	2000.56703046	3.96623886327	2006.0051144755914	1993.240650528261	nan	nan
31381	9	6678.12900996	2000.4826574	2000.80764393	4.07568706961	2004.860387805623	1992.7577308614136	nan	nan
31328	6	6678.22241688	2000.20826136	2001.49589719	4.31197185129	2004.856619545272	1992.5617291049982	nan	nan
31397	11	6684.59382796	2000.86716742	2002.34176867	4.41653590991	2005.722810247566	1992.705055830298	nan	nan
31461	13	6689.60691595	2000.52888158	2001.56423878	4.10888030375	2005.0925790228778	1992.519458745701	nan	nan
31453	12	6707.1766758	2000.64667381	2002.32420383	4.02915906738	2004.660542440842	1992.1463278731785	nan	nan
31746	15	6723.51004386	2000.17337956	2001.00670247	4.3792901215	2005.6926097855458	1991.0738653671838	nan	nan
31901	22	6748.19834495	2000.37546061	2001.6300419	4.01023165902	2004.5704769987137	1993.1621948345332	nan	nan
31773	16	6749.29653382	2000.42907825	2002.2064247	3.956282145	2004.3538471626323	1992.669385521178	nan	nan
31857	20	6797.38134599	2000.51111951	2002.05172955	3.97697949992	2004.7956656060217	1991.495005300057	nan	nan
31943	27	6802.09302187	2000.78444878	2002.03403375	3.641106646	2005.0429620892332	1994.3150292217817	nan	nan
31785	17	6803.93392396	2000.53351775	2001.31618538	4.26847034049	2005.7915711092571	1992.890734974197	nan	nan
31938	25	6804.7507658	2000.59391839	2001.68090569	4.2914267112	2005.6699434661516	1992.1274236658448	nan	nan
31812	18	6807.38986492	2000.05989721	2000.67000238	3.9219902232	2004.6659296692549	1993.0275342174657	nan	nan
31939	26	6815.88466787	2000.75039186	2001.77779935	4.09692249546	2006.0502259004334	1992.6238577882136	nan	nan
31680	14	6833.44683099	2000.58016986	2001.50691841	4.0402352066	2005.0674640909108	1992.7774629969474	nan	nan
31864	21	6845.16563082	2000.91687291	2002.3082367	4.00476168315	2004.6850172833194	1993.051171612715	nan	nan
31916	24	6848.54177785	2000.5700236	2001.78366132	4.13465384335	2004.8092142511202	1992.6968270364525	nan	nan
31852	19	6848.81310201	2000.4597923	2001.73841639	4.2845551191	2005.6747518773273	1992.4598864951722	nan	nan
31910	23	6853.90787196	2000.42359008	2000.9006502	4.47829593978	2005.6563257784487	1991.7069575966068	nan	nan
31975	29	6861.58402681	2000.08158553	2000.78949935	4.28533568894	2004.5791005892538	1991.2010542897997	nan	nan
31955	28	6881.41705179	2000.52001622	2000.92017799	4.33555487429	2005.5741283439904	1991.8795541606487	nan	nan
31996	31	6883.26346588	2000.57061582	2002.2622915	3.90814313522	2004.1290402201817	1993.08234101561	nan	nan
31992	30	6907.26633978	2000.0469213	2000.90924369	4.34888158598	2004.63313826906	1992.281849645427	nan	nan
32000	32	6914.73929381	2000.21373031	2001.41228922	4.21183102248	2004.418355041459	1991.282195870187	nan	nan
54180	33	13118.2094479	2007.90858112	2007.8116002	2.05610031105	2011.4119836571065	2004.6800748213914	nan	nan
56017	34	13152.6485419	2008.31359603	2008.6395231	1.76794861384	2010.7489359274236	2004.5986390520438	nan	nan
56284	35	13194.8101058	2008.14189829	2007.95515854	1.31674597381	2010.2792349966298	2006.4303916387958	nan	nan
56732	36	13204.6042628	2007.78363472	2008.14474722	1.67581945502	2010.614559477941	2005.5766665568135	nan	nan
58799	40	13263.7795038	2008.195416	2008.25079517	1.61990315765	2010.53081297599	2005.4074771412813	nan	nan
58485	39	13269.1176379	2007.89780521	2007.21061876	1.66819612871	2010.5991042397625	2006.2381212734501	nan	nan
58430	38	13275.4228868	2007.81566389	2008.06128036	1.93062207422	2011.7169216792086	2004.8973079269842	nan	nan
58837	41	13303.6339078	2008.23049806	2008.20627066	1.97979193684	2011.3502436147255	2005.1079990464111	nan	nan
59354	44	13315.105387	2007.95795052	2008.24615241	1.33906020862	2010.1728374830006	2005.2417853463246	nan	nan
59293	43	13331.170517	2007.66568318	2007.65147418	1.14911735007	2009.9640418189683	2006.187965517631	nan	nan
59794	45	13344.7972758	2007.92473284	2007.51676344	1.43326218443	2010.0699416463578	2006.3919978230283	nan	nan
58930	42	13346.5104499	2007.84539091	2008.05299627	1.64735221276	2010.2968146918422	2004.7259886790002	nan	nan
60467	46	13363.2546518	2007.89250105	2007.46108129	1.33471986462	2010.2838466959502	2006.0093874516572	nan	nan
61125	47	13396.1254668	2008.08718368	2008.31181301	1.84816345237	2010.4806384285896	2004.9008292810754	nan	nan
61532	48	13448.9412658	2007.73752363	2007.98474143	1.75888880963	2010.2267549733097	2004.2542624965683	nan	nan
56901	37	13512.5258529	2008.06027251	2007.82542225	1.78624263886	2011.0877538962436	2005.5760034852992	nan	nan
63791	60	13554.8290029	2007.83919633	2007.67007803	1.4976534772	2009.8401487484898	2005.3544583811897	nan	nan
62657	49	13647.4999979	2007.81326279	2007.82621015	1.99360807241	2011.6093745442588	2005.2984888029655	nan	nan
62954	53	13674.775424	2007.68043962	2007.8227309	1.48543152043	2009.7876116426771	2005.019283156992	nan	nan
62861	52	13675.561394	2008.03866525	2007.95796756	1.58797252749	2010.2686733865257	2005.752536046098	nan	nan
62846	50	13683.0443628	2008.26355694	2007.82688723	1.83838470506	2011.0088972546328	2005.8770309805038	nan	nan
63081	54	13685.0666568	2007.92660978	2007.59688086	1.94468102327	2011.081385964479	2005.6829349688787	nan	nan
62852	51	13694.1789298	2007.77544706	2007.83384288	1.45542499918	2009.6010145560922	2006.0342993790744	nan	nan
63482	55	13726.0634139	2007.85912259	2008.22357095	1.53478038732	2010.1876312560696	2004.8484902873447	nan	nan
63609	58	13735.044349	2007.67863028	2007.86077462	1.69667684632	2010.8492903446186	2005.2712045631397	nan	nan
