steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy
31217	1	3167.97920179	2005.39234686	2010.26289872	17.2484351748	2027.5292011907754	1978.8976153828883	80389.5208085	2.18105098123
31269	2	3171.28688478	1954.06540235	1943.06499052	51.2011787748	2025.0023567018395	1895.836833063546	80883.3709465	2.18104247271
31351	4	3176.72512388	1941.25636823	1931.70066483	47.6006452347	2018.8447980825176	1874.6667602640202	80584.184993	2.18104597631
31407	5	3181.35884094	1926.47956888	1932.77751571	69.1266061739	2018.7082833760649	1833.9650518868464	81692.1600816	2.18101656592
31508	8	3184.03374195	1937.52156478	1922.38662095	41.9434768746	2017.7348468761807	1898.110566428821	82039.7876677	2.18100036417
31340	3	3184.05265594	1931.84620985	1924.51246821	52.9388780196	2029.6594153972894	1863.635952010615	80894.5259432	2.18102170473
31418	6	3184.34887695	1959.91553777	1967.69920864	56.3748166683	2026.707547061998	1872.8199716163845	81416.9052461	2.18102184573
31674	13	3185.07389283	1942.69604203	1932.1296981	39.2269701305	2015.4808458218397	1889.9933863232588	82920.1598226	2.18098536552
31587	10	3187.19347787	1946.20245075	1945.35430528	46.8059848447	2024.0314914721862	1891.6372595648893	83149.7535006	2.1810118098
31470	7	3198.98543978	1933.99227339	1936.1062659	60.2045546027	2025.3435226520187	1860.514018294955	82237.428296	2.18101416342
31531	9	3202.34819388	1949.47136512	1949.27965276	43.4611227372	2022.6066433623184	1892.4645456319563	82399.9036579	2.18100316562
31879	23	3207.94249582	1941.37586277	1924.81345921	54.8434410002	2033.0437574866514	1884.623369539251	85295.0698489	2.18102676912
31597	11	3209.41391087	1985.9340374	1986.80058769	19.0591213618	2025.1334649526048	1960.2940733078578	79222.5336248	2.18098596008
31726	18	3211.88448787	1946.08776623	1938.78960439	34.4888419111	2009.001720682398	1900.3234799007646	79480.4840368	2.18104428587
31799	21	3212.54384279	1892.39268753	1867.10876044	62.7091513495	2008.8345210870816	1831.432527599713	84540.7552278	2.18105809221
31896	24	3215.27428484	1927.93474608	1913.06980834	54.6126007409	2014.886525642557	1868.7303782373888	86158.3806602	2.18098042756
31788	20	3217.16785884	1914.72973814	1914.27446812	69.4814044362	2024.6277136352833	1822.3450560105784	80587.6789382	2.18103849289
31641	12	3225.67701697	1936.87569739	1929.72095052	41.402748512	2022.9457690705735	1896.3019180394508	80282.4355145	2.18098516676
31719	16	3226.38898993	1962.76682231	1954.6229838	49.6847569915	2034.8126246864385	1901.5082568418504	80475.7541501	2.18102455587
