steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy
31012	6	7255.498209	1973.94072512	1968.21762448	81.8485492526	2157.571583938802	1878.5231547291992	12.8470921363	2.18952283521
30779	1	7255.69670701	3488.19118806	3179.95454636	1287.33647246	6139.336410571168	2111.1192516348274	12.7706121191	2.18954163715
30991	4	7265.02791905	9969.76456174	6985.22753782	8737.17584333	23764.462118974436	2150.4194979175522	12.6910335324	2.18953239475
31041	7	7276.13281798	2650.77917107	2564.36422109	459.526622237	3475.2524961417957	2106.234290727572	12.9898014668	2.18955370441
31116	9	7289.42681694	3252.55386487	3418.00076565	644.275145862	4273.789862630116	2161.213821699194	13.0209240557	2.18950254343
30818	2	7289.83624291	2686.36952696	2702.79729328	345.952098089	3374.5730582866213	2277.113266065857	12.6158148867	2.18958293594
31007	5	7290.70725298	7929.57517304	2976.2716998	10741.7192967	33666.02325799153	1946.4836869755577	12.7746032066	2.1895356011
30951	3	7291.32302904	2279.98431723	2246.05249778	164.794355739	2625.6192300104644	2071.938604749348	12.9237803863	2.18953220833
31071	8	7306.23043609	2227.43052753	2060.24260671	334.267569236	2762.2631709539446	1918.1968400337125	12.7053958408	2.18955415889
31801	16	7308.71601009	4012.10836622	3671.25083022	1802.68184305	7959.3036480684395	2090.6488309825436	12.6067494227	2.18967215382
31152	10	7323.77330899	1679.75651727	1616.45309534	133.173385245	1994.530015400935	1584.0993393458748	12.9173439331	2.18950912532
31876	21	7327.04506302	6805.73466189	4135.29557278	8103.04848761	28818.799497011787	2061.846356285173	12.7678169774	2.18966675023
31186	11	7327.57550812	2865.88887566	2735.31079377	785.040963651	4333.879470585599	2061.346701811208	12.7612681027	2.18957011896
31345	14	7366.8841989	3249.12943339	2966.76003366	1188.85679016	6326.320038490447	2067.4537742567018	12.8956595912	2.18955684867
31333	13	7373.328933	3333.16942938	3165.99753238	737.779571225	4779.461121950846	2376.111301750214	12.6358189906	2.18958048054
31484	15	7391.33787298	3002.78647995	3140.74075249	558.58178608	3620.0999661927735	2155.4743697830672	12.920730088	2.1895820538
31813	17	7516.72470999	7466.75318219	4039.18874153	6108.53152964	19250.03230179216	2287.1370985476474	12.7946354731	2.1896412981
31875	20	7529.06860495	2457.4401525	2231.13659375	653.484669244	3987.7204286757683	1973.5644490748084	12.8273505367	2.18964768784
31844	19	7542.39768291	2430.07248293	1968.98953213	772.406334932	3862.9021928553702	1821.9542583407354	12.9705041781	2.18959563204
31923	25	7552.76707006	3212.73611364	2839.21558349	1280.02329143	6576.830971548803	2226.111570495659	12.6360992449	2.18967478005
31943	27	7567.41599798	2418.69245382	2313.50905221	399.403956693	3031.6803921711885	1992.6830640606472	12.8715921923	2.18964088371
31827	18	7572.34484792	4516.81305284	4621.38197101	1717.08123623	8251.373182967758	2109.48420841924	12.7655936251	2.18963265566
31905	24	7577.02283406	9284.10466404	4143.62545294	9204.26540132	30276.50076203279	2157.8158717388815	12.6505802076	2.18961996704
31926	26	7577.95641398	2857.98681812	2688.97434707	508.895499542	3884.085011581516	2318.664338432927	12.8801217246	2.18964852359
31889	22	7581.3353219	2935.25560632	2774.58990989	647.453623151	4038.0978928129434	2189.484950359911	12.6909513432	2.18963662477
31218	12	7599.94273806	6129.03042341	3836.29936559	4857.54803377	15229.261594658466	2044.2464989006808	12.5578278047	2.18962543754
31898	23	7601.21824408	3567.06936125	2364.80759021	2937.9605798	11556.643295910355	1974.2733560507377	12.6896514178	2.18967006641
31957	28	7605.39977813	9504.71269376	2871.26726239	13700.088691	41314.650515660265	2138.73862062471	12.7663732468	2.1896556387
31990	29	7614.99526501	2737.78196467	2608.80502753	616.636689685	3849.070277294989	1991.8525559595328	12.8183887835	2.18967507837
31997	31	7644.744977	2704.18637675	2180.13414703	868.005177626	4283.695810774763	1982.2482289945174	12.5704616849	2.18973012096
31994	30	7674.51142907	3641.13076844	2673.27571682	1953.93677462	7790.8451783882165	2201.1757953022725	12.9062543449	2.18963875047
32000	32	7693.45660806	4750.51474482	4753.3710949	1847.02341408	7584.590917508279	2071.127409776975	12.7872040968	2.18969436996
54035	33	14460.221554	4314.20734827	3804.72645948	956.539357166	5843.547578322947	3331.1611534692006	17.8115686433	2.99593343974
55611	37	14462.573452	4752.93056558	3703.2847265	2529.48821969	8781.620178343013	2324.6886893286187	18.0800045373	2.99592742104
55666	39	14497.5434411	4494.71816997	2904.58963002	2828.21059192	9913.984451752072	2406.9670331511256	17.5663599713	2.99599785988
55617	38	14509.084748	7502.81277396	3463.16004731	7674.39179903	20347.363925091922	1121.0442677324702	17.7850561315	2.99589706657
56931	43	14536.686686	4247.00393128	1524.08287466	5079.96819961	17326.47557490565	1154.8971703158227	17.9588174356	2.99593291233
57055	44	14557.5281761	2334.98021416	2062.62469465	834.693683842	4112.8968566888	1587.028699031857	17.7710321855	2.99589321582
58689	48	14659.789834	4480.5107355	3677.31795366	2685.09562311	11335.98589965555	2480.7803733505575	17.8832850133	2.99588443815
58130	46	14688.2754669	14357.3918792	13563.4014775	5482.93042611	24030.943169357823	7421.098031522687	17.8561260897	2.9959034153
55128	36	14749.4389009	14536.5209611	16717.5363553	9404.52790049	27329.63155501639	3317.9863318004795	17.7605375053	2.99595989197
63275	54	14752.8598871	3841.73302434	3818.71832368	1252.01123377	6994.420913956411	2644.0734662611067	17.9173877247	2.99591364469
62465	50	14926.013381	31137.279944	33736.2824664	17645.3575491	53356.54757525886	5838.95598749598	17.7262315167	2.99594748728
62075	49	14935.9788899	26911.9720209	24384.2843151	7555.02258225	41093.94351265877	16695.58406028656	17.7370780088	2.99593532918
62761	51	14953.3020821	13888.5968289	9884.58532488	9516.68284273	37142.10529863128	5434.416311581103	18.0406320679	2.99592699952
62959	52	14993.3599391	16493.0554778	10621.1036714	11445.8031437	41195.415398313446	7783.403887592346	17.5367256548	2.99594356623
63343	55	15001.4848311	14853.6165277	13717.5741103	7058.76908242	32926.41303666161	7876.258798536479	17.8670119574	2.99594433082
63400	57	15010.01862	16734.4167245	10716.6820883	16235.8797087	47066.73924067229	3265.7686319045238	17.7938127778	2.99591795961
63582	58	15014.544534	12829.6718092	11030.6689076	4284.54187197	19445.309666895697	7298.498523898472	17.4185024225	2.99599198424
63274	53	15025.7501819	4476.5765222	4756.65854632	1359.59072568	6012.905602962411	2323.6534816931544	17.7101090436	2.99595694904
