steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy
31747	19	1356.73463106	2391.76871501	2230.30645304	579.811457957	3860.5443819703514	1901.021282998767	13.0017503271	2.19001802424
31600	14	1357.59801817	5221.67577277	4905.41978434	2632.38961315	9753.628779978979	2228.8375497965844	13.1366233691	2.18996780954
31806	21	1359.05282402	15962.5980692	4270.99965811	21609.4356152	64065.98014761931	2038.8831130188144	13.0243979773	2.18999934441
31530	12	1360.22833014	11673.0264032	3840.06647571	14773.1165738	48069.67191450489	2203.6822139642895	13.384803006	2.18997344876
31357	8	1361.10464597	3340.15114534	2815.97527963	1212.18041208	5731.379754602752	2215.576615129495	13.0482523848	2.1899509022
31737	18	1361.98819804	19741.6988275	6110.81078682	22537.0346542	56226.47343159871	2075.94715521101	13.2403626838	2.18999157373
31333	7	1362.39299202	2376.90966104	2349.35739237	173.102459973	2744.9882943379316	2085.7812608367335	13.2462967822	2.18991570131
31721	17	1362.967309	2700.08114032	2597.97189914	329.019717005	3303.7049933214653	2275.2775084339796	12.9372711948	2.19005145642
31965	28	1366.33877015	2251.07346594	2224.7949179	201.231402211	2634.2299082937184	2026.163470677447	13.1968013759	2.19002853235
31599	13	1366.35560513	2402.8904902	2331.71446241	325.10194912	2880.6510640956394	1991.9531515192477	13.1226022837	2.18996263106
31992	30	1368.85262609	4331.85088026	3740.28937742	1680.0609219	7129.8510108361825	2542.1276067270364	12.9604531292	2.19005487454
31814	22	1369.74066401	4522.35974462	3805.21461568	2461.52985334	10501.209507442894	2206.282691500485	13.0932305987	2.1899920236
31903	24	1371.43674302	2812.12969544	2572.27995095	902.844940824	4688.5568459428605	2017.6038602491917	13.4297923211	2.18993686656
31995	31	1373.81477809	3127.49768667	3318.54725701	647.080302062	4147.429792332122	2191.561360987425	13.0751125444	2.19006439885
30945	4	1377.52086401	2143.24536725	1943.58986822	509.983282346	3445.461347631826	1758.294257486491	13.0543305672	2.18995815941
31953	27	1378.72125506	2260.71795157	2254.70661911	275.54668785	2821.2429397531237	1931.198637076405	13.168768939	2.19005408937
31913	25	1379.57257915	3974.53495021	3519.08080656	1859.07869239	7661.3833135234045	2225.5623526048344	13.0527591607	2.19007539575
31892	23	1380.31179214	4852.40350362	3585.44264598	3448.40420138	12415.627619747975	1950.128932845393	13.218874523	2.1900132822
30894	2	1383.52023411	12439.0105004	9809.07678881	12421.2517129	38353.74346748426	2185.8460885357476	13.3815196606	2.18996725698
31181	5	1383.67132807	2420.78454861	2360.79829078	198.401657161	2741.0788509195836	2148.056154532735	13.1864830367	2.1899846081
31297	6	1384.23717904	2693.04930092	2476.54141237	708.457390713	4224.18994687132	2069.861693440984	13.0176006635	2.19003149482
31473	11	1386.17520809	3232.09588644	3011.81775692	1206.11575345	6505.733019120024	2154.6393298467488	13.0627929652	2.19001824734
30935	3	1386.72552109	2610.7587798	2228.18262467	777.538364663	4458.273917090031	2019.74249926351	13.0941977181	2.18997292708
31410	10	1388.165941	2718.85823535	2788.04643881	484.963922738	3494.8052127788155	2038.565359293673	13.3018961076	2.19000574808
30841	1	1388.480937	2982.70183842	3061.10737116	401.506961477	3434.732056941573	2167.0438813133924	13.2178613634	2.18997713509
31690	16	1391.07652116	3927.67077778	3518.30304505	1500.56441959	6232.6017183804	2015.9918377519627	13.1138118681	2.19001210459
31385	9	1392.50159907	2216.8863143	2011.43357627	448.932725388	3190.3707162682344	1796.8712730801947	13.3707800378	2.18995361573
31764	20	1395.653512	2033.57258514	1960.76588547	277.194608979	2458.1559396248017	1727.6889477384518	13.2798993749	2.19002408062
31620	15	1396.01463795	1908.5633785	1821.64435017	183.833008322	2202.5823198530684	1721.416379529674	13.1599197221	2.18998354372
