steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy
31543	3	6646.77150512	2082.37222897	2080.21125391	30.3549948719	2131.8273661854205	2041.6143525455554	12.7774944769	2.18945365325
31333	2	6653.18598008	2021.60635555	2020.3636789	18.6963173337	2050.140021154369	1997.9081604798255	12.7242720253	2.18944412503
31255	1	6673.93537807	2059.98668453	2062.94552234	17.2517100773	2087.652208293485	2034.925315584066	12.725688858	2.18946659842
31835	15	6685.78036499	2063.44247165	2054.87268251	45.4660616466	2147.8824395733686	2012.9998096927648	12.7096548707	2.18947729104
31711	8	6695.69638014	1946.85651152	1931.31066162	40.5758791084	2024.8292775681784	1906.1614428499101	12.7682848268	2.18947068612
31780	10	6695.90099716	2054.71788201	2052.52085102	11.3761031821	2078.4965119125904	2038.107946589649	12.7484384808	2.18948044447
31881	21	6696.78917909	2090.15474261	2087.55434913	20.7202279281	2125.5492675094274	2057.7103467038073	12.7267349709	2.18950078727
31678	4	6697.57933807	2044.69487091	2043.15639601	16.2953944912	2073.969387938078	2025.1872121301071	12.7966784622	2.18947857651
31697	6	6700.91008019	2069.7201285	2055.98408351	38.3543239777	2149.8137654854063	2031.8536455171038	12.7472512309	2.18949424661
31784	11	6704.02811408	2045.81788986	2052.57514873	24.3558256644	2070.0787361259636	2005.3289437159112	12.7497077789	2.18948599301
31687	5	6712.09617305	2021.44004821	2021.20055874	14.5861726698	2052.935548217651	1999.5498351115375	12.735951967	2.18948324598
31706	7	6716.51539612	2020.57116184	2024.40092291	14.7467706875	2043.345967435159	1997.2571195441683	12.7073974763	2.18946815095
31831	14	6721.64909005	2064.05525228	2063.1559921	14.490301806	2087.867975149469	2034.223878791669	12.7459997286	2.18950207976
31716	9	6725.88752007	2103.27218233	2115.4172679	47.9546420889	2156.901007625388	2040.5515055553792	12.7429663128	2.18946399197
31808	13	6731.23930216	1985.60960416	1977.34022478	19.1769975348	2023.6605974941397	1965.4565561303714	12.7561244673	2.18948974908
31858	19	6733.15524602	2100.84585678	2086.06234341	45.2345370411	2161.005163886992	2039.6860465666994	12.7341943379	2.18948133905
31860	20	6738.05745006	2063.16113237	2063.5915969	16.483064205	2086.8173399756865	2030.8247923362323	12.7264620634	2.18950911223
31905	23	6741.39644909	2057.06940843	2059.05176496	25.9154644615	2091.3555000193714	2022.9718851262908	12.7327753963	2.1895149029
31793	12	6753.08317709	2044.86780187	2044.80361991	5.61610016795	2054.5490271013255	2033.864736218939	12.7245661392	2.18948062684
31993	31	6754.8947382	2049.4776974	2049.02398478	11.4562865459	2066.190688479679	2030.1201791859955	12.7379743511	2.18958051492
31838	17	6763.24215102	2085.02178545	2087.17876235	20.5090443523	2116.363372938884	2050.233388953958	12.7169977101	2.18949543798
31885	22	6766.45862007	2062.59790273	2064.77221946	25.1179035088	2103.795068107844	2024.5372214893061	12.7293297664	2.18949545753
31840	18	6776.51092601	2051.49325384	2051.40531451	20.278878471	2083.038381723226	2021.4557480359874	12.7373337491	2.18950507848
31923	26	6781.55522919	2025.76260181	2029.59410398	19.4289053575	2047.344655366947	1983.3275084789848	12.7314370301	2.18952702341
