steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy
31810	15	3170.57321405	15821.3335196	7438.3746737	19711.5606765	55024.54597402062	1242.6977977005718	13.1131697065	2.18977208285
31671	12	3172.41208816	7040.175582	3212.67430124	11353.1399395	38660.55734319321	1191.687016509414	12.9010310071	2.18977628965
31345	5	3172.91232204	8719.91496641	4389.04404221	8858.77771998	27330.463440378833	1386.4412101574692	12.9226726704	2.18981527959
31284	2	3173.51071715	5050.75397653	3621.04435217	3199.80367589	12205.857057168614	2361.1393750518305	12.9227987319	2.18981219113
31416	7	3174.61725807	2990.08716024	2410.15954589	1237.16468398	5535.659792135662	2095.6996356944574	12.9046827234	2.18980912907
31481	10	3175.67271399	9914.54235304	4758.47243477	11264.5265886	38519.32813298609	1367.180738001617	12.8503871106	2.18976568356
31399	6	3178.68379498	2664.00549899	2649.45356729	446.697310083	3257.7390465434614	2148.430073841788	12.8117551796	2.18986333757
31289	3	3183.65995812	3535.92783545	3698.42323873	761.988705136	4436.350330017624	2180.572067637722	13.013472346	2.18974877495
31274	1	3184.36803412	6095.68720283	2935.51707612	7677.98008285	26285.557519058504	2034.8897782357396	13.0927816685	2.18977832153
31419	8	3187.86184812	2662.0007247	2482.67318507	490.804146371	3398.644021800122	2140.5923406130682	12.7682355163	2.18987549789
31295	4	3190.16718507	11076.403923	4360.3346097	12395.8000538	34965.46052744145	2057.6373941115985	12.8070998477	2.18982190843
31471	9	3200.81484103	2697.56346901	2611.71156448	433.156216139	3589.625100724963	2006.5521634856896	13.0256055671	2.18984899191
31637	11	3201.58310914	6959.12575411	2824.6839425	9301.67921839	25112.984781286257	1358.9256348290041	12.9499722114	2.1897387832
31837	17	3206.24313998	1950.89151232	1833.88672583	305.250493653	2578.340643373853	1702.0938788807189	12.697022142	2.18987479411
31865	19	3211.58989811	18063.9592454	16406.4571996	14872.8146357	44457.243787685635	2300.2270701668235	13.1748185396	2.18976650363
31937	27	3222.77636409	2429.04010547	2090.35746206	840.747314669	4516.76842022947	1875.9170687490573	12.7749071967	2.18987021625
31806	14	3302.70940399	7015.25313505	2664.2520569	9146.81283617	30526.698522639104	2034.1478420190303	13.0346867678	2.18981019525
31888	21	3307.79334807	12696.3708981	4874.95725358	14690.8471461	39393.3748486063	2133.879587297361	12.9152307956	2.18979411463
31921	23	3308.28790307	4880.78451243	2642.5883151	5242.25697711	18883.425004223714	2087.43134428643	13.0739839307	2.18983381442
31883	20	3311.00148606	11812.9662633	5682.71565775	14035.9536319	44038.919325570176	2129.9717238606936	12.8649242418	2.1898252497
31897	22	3312.39265513	6125.13587935	4783.77400685	3833.64912295	11973.21903123145	2121.496322096703	12.9349356776	2.18982513799
31814	16	3314.99851799	2822.1956359	2754.88529128	796.052922408	4877.8771087190435	2156.9228216190077	13.1522618216	2.1897877591
31802	13	3316.85285807	8584.2468371	5095.00194927	9027.23647431	31233.63074544579	2256.679938951155	12.9854080317	2.18981021146
31927	24	3317.14606309	6977.02564048	4283.67017287	6925.89053778	24267.506486223967	2336.696416128762	12.7739716496	2.18985494572
31933	26	3318.38962698	11388.6905174	4576.96425804	14782.0023717	47727.556034365836	2032.259635969406	13.1703766062	2.18976425062
31858	18	3319.25733614	8004.58819492	4302.90642724	9409.56064544	31530.90343417534	2174.7760782796395	12.9742879537	2.18979172594
31989	30	3320.56423497	9698.34416028	3224.01706303	11752.9044828	36205.748430942374	1956.6246106025178	12.8022582042	2.18986827887
31928	25	3326.55967307	9756.75608594	3537.12647563	11188.4932724	30200.880690579866	2338.091150608102	12.9143989908	2.18983778212
31982	28	3331.22449613	7045.52185855	2995.52878511	8072.10917376	23274.840403499762	1935.850086995584	13.1307614852	2.18979773105
31992	31	3333.49889803	11489.4963628	4816.43209438	11814.6818416	35348.306627930724	2068.2751636866587	12.8255427448	2.18982200305
31986	29	3344.81440902	8883.42445191	2856.94156709	12628.4009387	39873.034422777215	2050.958478506625	12.9140705743	2.18988532813
32000	32	3359.40768003	10186.9380401	3861.0608595	13100.1702896	39672.23629159142	2332.2427067096924	12.9455293213	2.18981788675
54500	35	6355.8385582	20362.6364751	14079.7310008	13032.4631247	42957.6151124059	8012.274868600019	18.7112199629	2.99578894433
54553	36	6367.00634098	15451.5162721	12165.0413224	12095.9358498	33866.8567506583	1589.6571329595306	18.766707808	2.99575935846
54721	38	6376.49285817	4004.15426771	2691.15330642	3466.6337926	11020.068916905795	1081.899083553834	19.0225599986	2.99566799471
54352	33	6385.46107197	1261.98604759	1234.30983862	129.765952667	1568.1901222744114	1073.356205816819	18.3752515044	2.99574872586
55509	40	6385.48962498	9386.80012855	5240.37582235	9749.72438788	26454.774776898408	1092.2650564056498	19.4503080256	2.99570684607
54960	39	6388.04422402	15500.5808756	10553.9529359	12457.0247858	33535.15338307388	3266.4558950257	18.2943430964	2.99576332115
55784	42	6389.92200518	13815.6962394	14022.2774174	7551.19023784	22875.83942657596	2894.9217263661326	18.5849445468	2.99583556706
56845	45	6396.40650606	1306.76024414	1294.38580123	167.544899429	1540.5386706950846	1093.2873327451987	18.7365345442	2.99571465596
57130	46	6410.66654205	3882.10022172	3577.83835413	1127.45671219	5447.876293857615	2639.655382985556	18.2474747995	2.99590820463
56786	44	6412.49551415	10949.5486287	7290.38034618	10459.8842582	31923.700281117926	2958.598853550726	18.9921593209	2.99579336271
54365	34	6487.36232519	9863.95144661	3745.78288042	13496.5725068	45119.610184479316	1351.256376604867	18.3096482167	2.99582035074
62922	49	6525.46417212	17841.0873196	13054.861306	14296.2216664	47736.58058766934	4999.380234726969	18.665450331	2.99595883911
63438	53	6644.21267104	16383.7068908	12973.4492981	16329.2458784	44688.5674914052	1103.1808141945448	18.7113226836	2.99599866638
63158	50	6646.80491304	25082.1603598	20277.8428821	23509.8990175	59481.40561357894	1305.7121185369758	19.1991332317	2.99594617341
63319	52	6647.66379809	30892.6899268	31061.570312	3217.35276047	36296.59463532242	24091.989530892166	19.0393511034	2.99588861377
63562	55	6651.87421703	13362.7362209	6109.12456567	15790.3392606	44861.51682585376	1093.5761380872964	19.586810931	2.99588658824
63593	57	6658.23707199	15799.616667	8228.38624437	16331.5241324	38313.19275925556	1091.2118938411877	18.5547048203	2.99594770168
63591	56	6658.30464196	2109.30488158	1521.24156255	1213.14912247	4552.835062588546	1110.6727227746107	19.4997366707	2.99589059871
63879	61	6664.78928018	1683.81656108	1422.66577691	533.731249421	2590.9986500239925	1143.9410233752296	18.9238499513	2.99587420104
63695	59	6672.16166115	2327.62374574	1927.94248301	1069.26767961	4629.733175195231	1145.6237846547117	18.0696203894	2.99607932366
