steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy
31013	1	3152.11807895	1954.83593846	1953.64473137	4.42480254811	1966.735802855442	1950.975900117942	nan	nan
31690	14	3158.99338794	1955.39450489	1954.75970489	4.28598885245	1966.363995804818	1950.4606497728873	nan	nan
31663	12	3163.6579268	1954.96545998	1953.69131916	4.57321423958	1967.4181962792663	1951.5471970510628	nan	nan
31205	3	3165.73634887	1955.04852176	1953.84041625	4.76989459704	1968.2136952672186	1951.6423098770645	nan	nan
31459	8	3167.51361084	1955.15457267	1954.78840894	4.45988744776	1966.7222665923607	1950.7644686268866	nan	nan
31315	5	3168.5162518	1954.85564456	1954.41235381	4.56498311298	1966.7117863779642	1950.3344365282105	nan	nan
31365	7	3169.72827291	1955.15410965	1954.15671983	4.6766062769	1968.00744789219	1951.473793124495	nan	nan
31574	10	3171.24579191	1955.59186895	1954.45848603	4.87155034318	1969.0180877907273	1952.0859989469247	nan	nan
31955	26	3181.98480797	1954.80394624	1953.52217749	4.35891597548	1966.5227856578438	1950.475403029643	nan	nan
31511	9	3184.736202	1955.11786909	1954.20400729	4.76347172382	1967.9315006301124	1949.9365716872285	nan	nan
31235	4	3185.19427991	1955.15185844	1954.37939297	3.74929523161	1965.1177272301927	1951.804687468407	nan	nan
31951	25	3186.33441377	1954.998545	1953.95989632	4.47454994768	1967.2166580557973	1951.457108727421	nan	nan
31016	2	3186.60078692	1954.9610426	1953.82586757	4.456553144	1967.3618570842054	1952.2891119281717	nan	nan
31319	6	3191.00400591	1955.18945574	1954.2781841	4.57655421954	1967.3814859315405	1950.0866737320316	nan	nan
31803	17	3201.56502295	1955.74975334	1954.29396616	4.83135326019	1968.8873969207332	1952.6999176022798	nan	nan
31694	15	3226.34478593	1954.89379552	1953.79035713	4.57780074571	1967.3596928804018	1950.7409908474353	nan	nan
31966	30	3238.13878298	1955.37844464	1954.42272442	5.03824748067	1968.7027119343863	1950.816223059751	nan	nan
31687	13	3239.89684677	1954.53582874	1953.52821532	4.41289154259	1966.6615943873283	1951.2533099299383	nan	nan
31904	21	3241.66278481	1954.86361976	1954.38065333	4.82841229334	1967.830894137908	1950.2366305429562	nan	nan
31633	11	3241.89228177	1955.19531025	1954.18804412	5.01976883929	1968.6220521913506	1950.5624062252118	nan	nan
31957	27	3243.36943698	1955.35024659	1954.34935238	4.40318545958	1967.5149723419477	1952.595611927315	nan	nan
31920	22	3244.17607093	1955.06363157	1954.11978169	5.03754109873	1968.5487383395057	1949.8972037793922	nan	nan
31823	18	3245.40565586	1955.08188962	1953.82800571	4.48312873121	1967.3200415737915	1951.0173760143127	nan	nan
31941	24	3247.13352084	1955.67859066	1954.12394957	5.08246175516	1970.005857780775	1953.1308994224557	nan	nan
31962	29	3253.00551796	1954.77246723	1953.55614293	4.68460437074	1967.6140547638047	1950.9783343847826	nan	nan
31840	19	3255.92697883	1954.8454645	1953.82486151	4.53085891033	1967.0968051477316	1951.7906398033897	nan	nan
31934	23	3256.84846997	1954.44576042	1953.52382151	4.75651916648	1967.694102854986	1951.3895543166102	nan	nan
31961	28	3258.09954786	1954.54751318	1953.23580945	4.99405813339	1968.3840174357988	1951.1874795059266	nan	nan
31903	20	3261.39267683	1955.42302195	1953.67655393	4.71699963763	1968.3696827854762	1951.6256972582107	nan	nan
31801	16	3266.32333684	1954.95818091	1953.50413098	4.67755482806	1967.8961495854353	1951.6224705922446	nan	nan
31994	31	3281.977386	1954.81535404	1953.74296468	4.45049752666	1967.2971943263967	1951.838983514167	nan	nan
32000	32	3309.1655488	1954.92100758	1953.54790923	4.57506483906	1967.16491390925	1951.2577393166907	nan	nan
57144	35	6253.120188	1955.77985237	1955.63260812	1.27777141444	1958.485721897286	1954.0232424487854	nan	nan
57362	38	6254.32755184	1955.7471833	1955.81243037	1.28769397797	1957.0883078640136	1952.7245416549058	nan	nan
55830	33	6256.117939	1955.75656251	1955.75571932	0.702648559806	1956.7261661509042	1954.5045537786102	nan	nan
57320	37	6256.62389493	1955.8809279	1955.40110821	1.14805711518	1957.832716016647	1954.632006761846	nan	nan
57594	39	6260.414289	1955.8928009	1955.80606782	0.885099686061	1957.43561522377	1954.9060912232646	nan	nan
56919	34	6263.05934978	1955.77476295	1955.51212592	0.725484484585	1956.9478961353593	1955.0832460142458	nan	nan
57293	36	6264.96212888	1955.70462687	1955.53581173	0.63187400961	1956.7466691600011	1954.6929600457897	nan	nan
57799	40	6277.10057092	1956.08890749	1955.84306284	1.35296926989	1957.8624270572693	1953.6299375326846	nan	nan
58746	42	6286.16814399	1956.19110993	1956.30135438	0.965398346302	1957.442155391895	1954.2841201452711	nan	nan
58783	44	6292.94282794	1956.02702093	1955.91175823	0.808148533786	1957.5881503664	1954.7817586809463	nan	nan
58759	43	6293.24880886	1955.79264977	1955.44097597	1.05829195432	1957.641415274782	1954.338258747634	nan	nan
