steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy
31543	5	3146.96038318	2386.42464823	2297.52216076	382.135351881	3180.6827637133524	2033.4123032982457	29965.4779617	2.17093753831
31576	6	3154.75524902	2348.88489348	2218.11517433	366.249570952	3059.867490108945	2027.732570157408	29575.6720052	2.1713266253
31688	9	3163.36213923	2488.77598373	2334.97471907	404.406356997	3277.122452765241	2039.226146362518	30851.6893144	2.16999896192
31887	20	3185.381814	2482.03747039	2348.89741844	452.745952925	3347.6280074424512	2077.9573362859824	31911.9469157	2.16892460012
31911	23	3187.00402713	2251.44441293	2104.46495088	354.588960101	2982.902162917468	1922.875020422736	31900.2973767	2.16898106811
31991	31	3187.69310522	2361.9630825	2217.56301657	460.466242175	3296.3366725826077	1934.2534780727708	33364.5562092	2.1681965403
31976	29	3193.1973381	2228.47194441	2075.76332868	405.512315534	3046.4827624953255	1842.670183560835	32118.7288939	2.16988801842
31798	15	3203.86326623	3223.27142131	3003.04557238	1043.00848996	5202.371512042388	2098.406285833564	31007.2964317	2.16992051174
31742	12	3203.98077703	2310.63106055	2178.01468053	468.992488151	3228.432265523979	1828.0723277615991	31182.6220436	2.16908093827
31799	16	3207.53810215	2351.67121081	2237.12502872	428.52455379	3163.0310422232174	1940.7713593758747	30790.2329358	2.17003030359
31818	17	3207.79292107	2341.81951072	2184.17560004	403.565968498	3151.9612284210184	1943.735549224699	31596.0604446	2.16916961977
31923	25	3226.48448706	2572.46986188	2239.12190205	712.92257734	3738.81187061484	1953.31825452526	31750.2577341	2.16922854638
31888	21	3232.84531808	2285.55180647	2064.56404366	459.87398475	3178.322096246859	1836.3268282653748	31742.4493468	2.1694090313
43120	34	5926.322505	5018.39785914	4638.17885366	1426.25814811	7639.197615355549	3370.901626445764	128730.916814	2.93864439649
46000	46	8433.01965117	9780.06255691	10072.9155076	647.703560136	10284.21318687418	8411.920399079441	265857.80063	3.19503099779
47000	47	10843.2505312	10140.1012559	10133.3957847	53.9182338985	10220.307619266881	10069.837672072435	363019.059525	3.26191482038
48000	48	13248.153084	10029.4034534	10029.1070735	20.6506610235	10062.22059049	9991.992835307303	462797.351909	3.2485607418
49000	49	15704.89204	10012.0233471	10014.1672262	16.4930105234	10033.43733644176	9988.313793707746	578480.136776	3.19839483531
50000	50	18211.6778541	10023.5962941	10023.2240904	11.7948102943	10046.223090261696	10004.709326337357	719848.856696	3.12673564667
51000	51	20856.6674192	10040.1191838	10039.2849365	15.2120326661	10068.120429063241	10010.611502580314	900211.762792	3.03203282998
52000	52	23502.2598281	10041.2465471	10043.8888882	10.724213117	10056.332748979747	10027.204881924488	1133131.36667	2.91455787714
53000	53	26042.7184281	10048.2049776	10046.72509	15.3439379481	10081.326740112352	10028.4235679914	1424983.77154	2.77748734839
54000	54	28650.622138	10059.3374137	10060.9583342	10.5786470548	10071.236432598816	10040.551809924671	1779012.92407	2.61717134823
55000	55	31301.69455	10061.0106175	10064.7647557	9.42679817979	10070.594294371671	10044.244313422432	2205986.19662	2.4351627743
56000	56	33947.4211271	10063.4433186	10060.7701621	13.2185492931	10085.79303643859	10044.442462410207	2721798.77051	2.23177367952
57000	57	36596.639199	10070.2617458	10071.3704284	10.7601399026	10085.478184239157	10046.042934665822	3332222.2289	2.01002380643
58000	58	39244.0023742	10076.6863672	10073.2958235	19.1351053771	10107.601074944647	10047.968743446418	4044719.03078	1.77258690325
59000	59	41671.0700111	9756.52590307	8999.90351963	1377.00403061	12502.408234431012	8904.91684633536	nan	nan
60000	60	44073.6736851	8911.13206535	8911.39642579	13.1581183403	8935.324227827816	8890.075973256227	nan	nan
61000	61	46452.2380991	8909.58512751	8909.80773451	13.6898563888	8932.009203605303	8882.023664351882	nan	nan
62000	62	48862.2273712	8902.62737699	8903.99694978	8.21617284998	8914.476678305005	8884.402853271069	nan	nan
63000	63	51235.1765931	8872.74459308	8876.93898138	15.1478203233	8890.618081513145	8847.78280410572	nan	nan
64000	64	53602.071475	8789.63443319	8789.61598534	35.8783999243	8839.3990544125	8728.305238157396	nan	nan
65000	65	55976.9980021	8636.69916497	8636.60769407	60.8705734447	8724.121400618835	8524.422310216423	nan	nan
66000	66	58340.0823801	8434.62108068	8434.19639554	70.069314146	8548.573227368972	8327.344800731984	nan	nan
67000	67	60728.2664502	8223.33652012	8213.97068949	61.1566032892	8320.954908142672	8143.718248201409	nan	nan
68000	68	63121.1306691	8029.7061345	8022.57226864	50.961029222	8114.851094006522	7952.125648731882	nan	nan
69000	69	65628.6285441	7872.35342576	7869.02450285	43.1310539948	7947.115619782608	7816.825086843434	nan	nan
70000	70	68175.6467912	7768.41953428	7760.36770546	29.5344796881	7823.055911689096	7735.715887092021	nan	nan
71000	71	70728.0937512	7706.49884659	7707.87083891	13.2272714	7727.205982796307	7684.530363525507	nan	nan
72000	72	73291.8044271	7690.39710468	7691.24215784	6.18335350317	7699.281356577562	7679.899816588831	nan	nan
73000	73	75834.4180582	7718.49680374	7716.02657886	8.35944768408	7734.311061382542	7709.024578463192	nan	nan
74000	74	78220.9367402	7758.43915245	7763.31054756	21.6022028785	7790.0551399352025	7729.403689744315	nan	nan
75000	75	80559.3479772	7828.25038109	7834.65356719	24.2188330878	7858.89359372913	7786.289516009164	nan	nan
76000	76	82899.5826511	7902.17707219	7906.41144063	22.6087920332	7931.495437759522	7867.455283805386	nan	nan
77000	77	85237.6732991	7993.39181987	7989.82461809	25.2102296758	8025.583853788619	7947.856710113526	nan	nan
