steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy
30870	3	1515.34229517	1987.21640977	1987.95356888	3.57213676632	1991.9013800893824	1980.6473148733096	nan	nan
30773	2	1517.59446001	1987.10556634	1987.88637977	4.31538308705	1993.4819456932546	1979.8026054963482	nan	nan
31122	8	1522.54418516	1988.04655949	1988.175656	3.82441427445	1995.156870189523	1982.044935175989	nan	nan
31266	11	1522.67716718	1987.77952486	1989.53389376	3.80269735924	1991.4009556882636	1979.7592600849362	nan	nan
30553	1	1523.32750106	1986.94832794	1987.47513371	4.24595493651	1993.0981533869733	1980.2616510689734	nan	nan
30931	5	1526.3220191	1986.69110434	1986.9531629	4.65112002565	1993.0689379277387	1976.8074434744549	nan	nan
31164	9	1527.463835	1987.55991421	1988.40046806	4.51552776261	1992.2258210247285	1977.5706706574122	nan	nan
31374	13	1528.82859302	1986.96886027	1987.95333925	3.70167528551	1992.2854975430644	1980.3898176197345	nan	nan
30994	7	1532.28904605	1987.00308348	1988.00200579	4.38343967704	1991.179664369358	1977.7727131651855	nan	nan
30983	6	1532.71484017	1987.60324804	1988.91389176	3.88751800603	1991.753938207104	1979.9614253466434	nan	nan
31591	15	1534.98947906	1987.87305367	1989.35625833	3.4948950641	1992.1962163190083	1981.538693275867	nan	nan
31492	14	1536.22588921	1987.23218602	1988.53124269	4.43469723821	1992.4724697017625	1979.6340601326542	nan	nan
31679	18	1538.52168918	1987.63357515	1988.85779346	3.87761930991	1992.1822858120458	1979.9975326300093	nan	nan
31696	19	1541.61936498	1987.93449258	1989.38452274	4.68113917154	1993.4962841793092	1979.9196888292324	nan	nan
31813	23	1546.49540114	1987.464212	1986.95950685	3.77316546336	1992.5581713221447	1980.8704623279332	nan	nan
30921	4	1551.86249304	1986.56897277	1987.47859677	5.09848950535	1993.8573972822132	1977.2740841629673	nan	nan
31867	25	1553.93803406	1988.0827649	1988.40489062	3.92672841909	1994.1762309022442	1980.19268817554	nan	nan
31705	21	1562.03300214	1986.92836026	1988.35268258	3.78991645112	1991.9279385888253	1980.155973173986	nan	nan
