steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy
31790	15	3211.22778106	2147.87981529	2145.20112834	70.080764924	2274.889711354796	2009.33621638305	12.9160460513	2.18948360722
31766	14	3212.879426	16493.5898758	5667.40677321	23436.4730879	67060.99561176526	2057.815394806215	13.0048614337	2.18944011187
31803	16	3213.12649608	18897.3328165	5992.65444583	21917.9716197	61629.49634237959	2181.6070428680105	12.9065619646	2.18947659278
31681	11	3214.01145792	3035.06997998	2776.77856724	604.694556716	4297.084012238441	2353.5604551173774	13.117601264	2.18942463298
31854	18	3218.47892499	4376.88769297	3217.71125922	2463.94598178	8869.281948835724	2060.931223076754	12.9582610708	2.18946652782
31969	26	3218.87983489	2505.41518544	2218.9837291	645.945546139	4003.7272098200438	1942.4833903998579	13.1800414281	2.18947847571
31954	25	3224.65391111	2260.10882967	2271.48438334	208.594645722	2605.011910768808	1992.8370047316337	13.1875038226	2.18950673288
31504	7	3225.60099506	2077.76179165	1894.22206488	327.005613379	2641.395211736982	1823.015995179022	13.1434247415	2.18943948296
31940	24	3225.85768604	2894.435808	2353.86446829	1360.08318544	6465.723218202179	1980.4904621363928	12.9163296176	2.18951737375
31881	19	3227.29860902	3061.45572835	2876.12088154	857.772633175	4545.417427493429	2136.1852545756306	13.0282299873	2.18946413897
31051	1	3232.49080801	2231.46114269	2174.12380958	149.144515015	2471.591954939498	2071.123196676859	12.9615023229	2.18949306819
31909	21	3233.90034795	2083.31466459	2080.88450458	122.639016265	2227.295577998222	1800.5897388045641	13.1725949404	2.18942427867
31993	31	3234.50050807	3041.15650688	2436.3937922	1231.01443469	5736.676990980932	1961.647765097563	12.8743022951	2.18953220185
31385	5	3234.57274103	6047.41724953	3171.41278124	7726.15630175	26870.255259695194	2073.445578290022	13.1785836363	2.18943494221
31937	22	3235.39306998	3444.19536233	2646.91395325	2114.37943863	8900.99908979125	2060.828414803513	13.0473957096	2.18946943509
31973	28	3237.22366595	3738.18875037	2895.8858677	2434.7829035	9809.329425387	2032.2191493209116	13.2431776439	2.18944954128
31755	13	3237.67232203	4346.74038944	3218.51011371	2936.06335784	11661.134531127784	2070.001364239466	12.909865224	2.18946760558
31233	2	3238.55818009	2642.5024991	2642.77106504	264.608728869	3104.637077018848	2149.812583754218	13.1247419491	2.18938983745
31293	3	3241.49536896	13020.9032983	7419.89253878	12144.9582123	35000.878907082144	2069.9668180507483	12.9531579562	2.18943606838
31392	6	3241.59742999	2725.80244166	2853.03766253	370.967846787	3159.00447886601	2058.5882777242573	12.9453323543	2.18948813344
31809	17	3248.03818798	18433.0876649	12217.7592571	17312.4956861	47471.11805375616	2424.13667927423	13.2725671767	2.1894299597
32000	32	3249.32916093	6519.37138635	6024.53869505	3886.29563503	13236.343757272563	2174.5360017681246	13.3013112229	2.18946914194
31360	4	3252.89344192	2089.53402826	2075.4032546	145.067839454	2352.9999932823303	1902.2564725133109	12.948000212	2.18949626117
31532	8	3259.78175211	9314.10232105	3226.39065775	13916.8288623	46563.59712576056	1938.1408895932368	13.0348972882	2.18941831719
31742	12	3260.46701002	2564.29413997	2531.90037029	369.085637052	3232.0716760137966	2153.106287580513	12.8402382723	2.18951680497
31661	10	3267.73492694	11139.2054938	6448.59689786	10867.2199826	32101.93982195832	2109.0509050165037	12.8975712194	2.18948542504
31991	30	3269.26605701	2937.36904781	2274.56742479	1494.36257465	6309.854407284342	1988.4208279537615	13.0542352668	2.18952625857
31612	9	3274.59161711	3975.340029	2907.71653756	3062.16792844	11938.5423402646	2162.9135679349824	13.1895564554	2.18946624138
31972	27	3277.81571794	1767.57341587	1742.74508686	124.313133653	1974.2363933284407	1623.6066499638548	12.8209924351	2.18960844788
31939	23	3279.5469749	2686.57532582	2255.28984436	1060.39219731	5335.05088751206	1919.4313328274063	13.1948238323	2.18950021793
31984	29	3282.35326004	1910.15103032	1912.57298881	86.0900004584	2102.458396768124	1811.7000427882072	12.9372953149	2.18958133131
31898	20	3283.37028503	2859.49589636	2466.27937221	937.116330387	4583.57844648209	2105.2716260602256	13.0640011669	2.18952095929
61016	37	6420.71035695	9035.39028358	2180.2240167	12639.2446589	33987.55980242024	1179.168053071845	19.1411568066	2.99566501178
60862	36	6429.574435	3543.60214965	2641.23486282	2163.48335017	8063.4465346034585	1854.263883255074	19.2207218773	2.9955977383
60539	33	6430.87792301	11468.8682672	7956.61522034	12331.3698872	44726.81075990652	3262.4714199501004	18.6997460956	2.99563490777
60660	35	6435.033988	5461.95482981	3242.17958617	5426.34612232	19984.164315577655	2143.3086946818444	18.4456722823	2.99566280498
61097	38	6435.45810795	17162.3011963	6809.67429809	17698.2599559	47665.36675637766	3903.0214973635007	19.3313189895	2.99563744941
61766	40	6444.08302307	15190.7671376	8441.61916658	16558.812447	41039.07034935518	1110.1078070089804	18.7441808765	2.99568473126
61593	39	6449.67946291	4132.53062541	2963.56018739	3122.01914835	11685.35058416208	2028.0787218556106	19.294081958	2.99566541378
61849	41	6458.26183701	4579.29773674	4494.20180807	1502.85679188	6452.19461901233	2410.8265756759556	18.9296140347	2.9956644432
62109	42	6467.01730609	5939.88018219	5864.42423787	1022.10134296	7915.562282903238	4700.908064327766	19.2102790728	2.99564939736
62533	46	6469.47924495	4774.10055554	3539.01860852	3789.20732373	14763.588083645973	2224.6493896231977	19.4043106469	2.99561864153
62526	45	6471.24493289	9054.0119099	7584.77870808	8421.82065241	25165.15214830099	1242.9120303020559	19.4210731342	2.99565464851
62664	48	6473.63989806	9942.76534509	9111.42375698	8488.98532803	24018.415211310217	1584.7541527813298	19.2212656437	2.9956365504
62776	50	6483.94531608	4073.33767676	3554.16782724	1445.58229876	6574.135705544651	2505.7126048423	19.4037203616	2.99562856529
62758	49	6484.93702602	17264.8782246	9045.44761763	15367.2432198	46261.71342971737	3704.326401148559	19.8661997211	2.99562033101
62322	43	6486.47598791	9519.63756412	5146.2316812	8461.81627397	25272.076319564538	2600.0806344659673	19.0757143132	2.99570643785
62823	51	6487.33332491	8365.01536402	4155.78835277	8823.44078777	29331.11848184267	1980.4934687152445	18.7855465308	2.99575710009
62541	47	6488.6904521	17569.6987407	15930.4671619	16242.3990104	48020.053650912945	1061.2619191417964	19.844791194	2.99563308569
