steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy
31741	3	6287.94126678	2009.88269634	2023.40960681	38.7507637564	2054.921684734205	1934.9645088556588	75509.6055526	2.17968587052
31865	13	6290.51439285	2029.302354	2020.79648714	31.9334052946	2068.981941446616	1974.5322706670463	76201.2789284	2.17964665334
31746	4	6300.46379185	1967.12857948	1945.57941465	50.8109327281	2050.6992361676143	1922.2681539222883	75550.1775102	2.17966622926
31811	10	6316.75304484	1978.33335281	1971.60625642	29.6950959741	2045.6380179609487	1947.8944412799917	76023.0324957	2.17968182296
31807	9	6322.158705	1948.20117062	1926.34044399	43.6123200396	2026.824337212634	1903.0651537950673	75893.1538647	2.17963115052
31903	18	6325.70565581	2049.95103678	2053.96716093	11.2258913002	2062.8046901093717	2033.998297519975	76596.8825727	2.17970047244
31976	29	6328.78189182	1953.938959	1944.59801622	49.1997503774	2038.5796346895265	1898.0555839542214	77136.8969877	2.17968944482
31653	1	6334.77548599	1956.13705226	1946.5179643	51.4174938971	2046.8933022917229	1897.598807131585	76096.8915435	2.17966470057
31894	16	6337.12378097	1960.70821832	1948.57646554	34.2347085917	2028.0125762826601	1920.7725650960826	75966.5026331	2.17966651071
31916	22	6337.56349778	1992.74501947	2006.5452887	51.2241748918	2056.8243069711452	1924.044178649386	76243.6538173	2.17968393816
31774	7	6338.13253689	2007.48425678	1999.77846321	29.1644927569	2051.1150522684525	1964.4359783822945	76343.0197799	2.17965539718
31919	23	6343.63965392	2003.89796979	2005.10143614	29.854232567	2056.8169276462	1959.834226677257	76618.2606876	2.17970964724
31862	12	6344.62277889	2004.87777914	1992.20898885	28.9520428368	2060.969085920006	1981.9307836425392	75829.0191449	2.17971012508
31886	15	6345.90519094	1994.11331732	1989.11856247	65.2264246781	2076.1973988409777	1891.085425036511	75866.5374893	2.17970311894
31844	11	6363.44467783	2028.62285256	2033.27976814	22.4792599827	2057.1838595965087	1983.2452586964464	76529.3153016	2.17966689062
31749	5	6368.12288094	1945.53446126	1925.98780144	52.406062457	2051.08001023562	1890.733354275736	76334.4062329	2.17965499056
31768	6	6369.16668582	2007.04428249	2008.85807389	44.2049173389	2064.739296554668	1938.3675279900767	76460.4870733	2.17971741333
31968	26	6369.73164797	2000.07948152	2000.76191363	41.9984433856	2053.7219165613237	1955.6750103645243	77231.2326811	2.17965131647
31718	2	6370.74951577	2013.88721007	2006.09920208	40.0751606127	2061.398641222118	1950.2193651900727	76536.2846157	2.17965574318
31909	19	6375.59968591	1986.51902618	1981.91857519	39.6088056535	2054.8829773100883	1931.317156694746	77544.4580213	2.17967383087
31998	31	6377.01823497	1980.61576884	1975.41255544	34.9319237343	2050.183780287845	1921.3436714516126	78001.4939029	2.17972785068
31795	8	6378.38449097	1983.0795783	1954.35410975	50.1968200698	2066.884012536975	1934.6257364429275	76671.3798934	2.17965841173
31928	24	6400.37828684	2008.17980989	2023.47230384	53.1016613744	2068.9622874499764	1926.20451413434	77187.493529	2.17966994853
31913	20	6400.900141	1995.18591026	1992.51085931	29.9456705449	2061.267403154444	1959.4482123710134	77171.996343	2.1796712794
31878	14	6402.61751294	2031.36053246	2038.32864066	35.1396693281	2071.577836983105	1986.1787167196178	77131.7516539	2.17965977117
31896	17	6406.51004887	1990.70079389	1981.50126663	44.0580028864	2066.386631008437	1939.6349661722743	77407.4583956	2.17969886529
31975	28	6408.75576997	1969.04088287	1972.69998531	50.695201618	2051.402810391721	1880.254193125355	77639.377914	2.17963200016
31954	25	6411.67765093	1996.16927511	2000.66524407	35.4046158071	2045.0433247822623	1944.4538417994993	78066.7228867	2.17970213418
31994	30	6418.41692781	1996.84288552	1994.1155058	38.7994069934	2044.937288882145	1937.2975971809717	78043.0185181	2.17966503653
31914	21	6440.53115392	1958.63828395	1944.7670888	49.8389910497	2053.2924749353338	1889.6870951119138	76875.7828358	2.17972187557
31972	27	6446.69046688	2001.1202259	1987.64053995	29.2350790925	2057.1068610364787	1970.2653643755004	78155.8945038	2.17964105807
32000	32	6461.09818482	2004.54501445	2016.33707391	42.2426005559	2061.98228479546	1931.93805107682	78705.8812432	2.17968193751
59949	34	12608.207516	1949.56289966	1955.50391778	37.6166207049	2000.1923491591842	1879.4578897441702	279433.901646	2.98117837104
59693	33	12610.0664389	1889.64543861	1897.09946457	29.0899545669	1930.4827927650445	1844.015796852867	277247.612125	2.98121354018
60377	35	12627.4067709	1902.21256415	1900.55548564	11.2905872919	1923.7425753808016	1887.2684536062086	282360.286377	2.98120888073
61232	36	12651.4019408	1942.02527097	1941.37896325	13.9520694585	1967.0196391569034	1915.5045634563385	289629.253117	2.981141576
61597	38	12656.7241268	1979.28165349	1973.62728942	29.7374812207	2028.596400682274	1944.8700171714638	291995.677648	2.98115050062
61266	37	12664.8307838	1877.20954369	1864.6985633	21.0452530147	1907.2394108201586	1857.21374394411	290838.386004	2.98108967915
61994	41	12681.5448658	1879.29584878	1880.55602064	22.1180272165	1907.389948022023	1846.1670297159167	295818.135528	2.98110770659
62067	42	12684.5448198	1928.95818996	1928.40351804	6.16298247148	1942.2725317035638	1921.6484614040917	296674.301757	2.98105850606
61758	39	12695.3450968	1849.45046511	1842.70618369	31.3036362439	1892.8117968112467	1809.7427386440515	293450.75418	2.98114675961
62163	44	12697.2554188	1975.72096251	1975.23298372	6.30394459574	1982.9873918262142	1966.0100626010033	297835.72462	2.98112834923
62123	43	12702.3624709	1860.13570731	1856.35051969	28.1492826416	1905.032363512003	1826.4304582636728	296658.0677	2.98111775803
62368	46	12715.4765449	1955.76492321	1966.08655875	27.1386953149	1993.8688986407053	1909.4104687285865	298985.815493	2.98121340981
62189	45	12716.08267	1855.78128078	1850.67119049	14.7261731308	1879.9227669098734	1838.8848881256713	297777.047206	2.98116991483
