steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy
31266	3	1337.584306	1948.35559087	1947.33425774	4.26412347066	1959.5821197264988	1943.7398093130798	nan	nan
31417	5	1338.02864194	1949.68984678	1947.88560158	4.93181998027	1963.3387865816649	1946.6516825833312	nan	nan
31282	4	1339.51160812	1948.64245984	1947.77452462	5.08814863183	1962.2648748402057	1943.9730393013153	nan	nan
31460	10	1343.780689	1948.96993869	1948.35801432	3.49031801398	1957.255128391081	1945.0557741302637	nan	nan
31602	16	1345.55943108	1948.29862265	1947.94051225	4.11298178614	1957.3536999706641	1942.0237656067875	nan	nan
30896	1	1346.82562304	1948.95642067	1948.25951546	4.73080616799	1961.0748035206616	1942.9062803564382	nan	nan
31475	13	1350.7112391	1948.63921046	1948.2475465	4.47888059236	1960.232155474743	1943.2165702594648	nan	nan
31436	8	1351.32416415	1948.27352648	1947.86317745	4.55799465941	1960.0506414761564	1942.8193402675824	nan	nan
31771	23	1352.31383395	1948.02806742	1947.53980957	5.05479800089	1960.9081423849905	1942.2194256018938	nan	nan
31694	19	1354.99568415	1949.24091031	1948.80069797	3.79219461568	1959.1710192266628	1945.9236537512904	nan	nan
31755	22	1357.120543	1948.51770962	1947.69185663	4.80111507048	1960.7486497119191	1942.7437206331842	nan	nan
31971	29	1358.71502399	1948.87651749	1948.03130622	4.29917726201	1960.5720616428528	1945.7931710526539	nan	nan
31463	11	1365.67816305	1949.77120197	1949.08182055	4.1674335596	1960.6257213092213	1944.6922130552737	nan	nan
31935	26	1365.67814803	1948.34341418	1948.34484547	4.02494907938	1958.4505278829217	1942.812689098209	nan	nan
31999	31	1367.64461803	1948.93579391	1948.8994345	3.82218690374	1957.9991714181576	1943.6784679636535	nan	nan
31260	2	1369.858675	1949.16458031	1947.85944663	4.24239943336	1960.4557432418308	1945.2141999727596	nan	nan
31973	30	1370.21792006	1949.40210899	1948.18651793	4.32566843162	1960.6339126735136	1945.5096145984528	nan	nan
31473	12	1374.23957515	1948.84900345	1948.6836772	3.73628658601	1958.1437860014246	1944.636112539183	nan	nan
31879	25	1374.46726799	1948.99259821	1947.51507555	4.50442366906	1960.9567664650888	1945.5781554617129	nan	nan
31453	9	1376.85351706	1947.79568846	1946.45049417	5.57609942334	1962.2163208311028	1942.1398811992901	nan	nan
31740	21	1378.52721906	1949.39240307	1948.63287769	4.28079545936	1959.8756713892476	1944.8799182665482	nan	nan
31423	6	1379.69360113	1948.97564488	1948.00266757	4.33312197804	1960.4946819192737	1944.8183205147268	nan	nan
31433	7	1380.13606811	1948.56785066	1947.94384124	5.26328037645	1962.732638600652	1943.9537276086487	nan	nan
31562	14	1380.80729795	1948.29377465	1947.93964112	3.86765072257	1957.9138662907544	1944.2410195914267	nan	nan
31580	15	1381.13419509	1948.74137728	1946.72965742	5.20369691685	1961.728742136894	1943.1258094985683	nan	nan
31667	17	1381.77814698	1948.51332554	1948.10341376	3.92627525706	1958.8678388885467	1944.4861836836797	nan	nan
31699	20	1387.62940001	1948.33346243	1947.40299259	4.38782350343	1960.1235907788466	1944.6261896911865	nan	nan
