steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy
31209	3	6561.73712993	2149.05371913	2060.25619243	255.630650062	2668.8980210098825	1904.2498235904122	28541.4255746	2.17186013261
31119	1	6571.71305609	2481.12409033	2375.74115239	445.570165827	3340.5476937947437	1990.2644720957385	28510.9432605	2.17161050231
31273	4	6572.17810798	2929.66645494	2456.51938681	873.480051671	4418.852534490021	2096.570625529804	28037.7823526	2.17266163789
31892	21	6572.725142	2832.51923845	2679.89983848	505.545565999	3810.696925368428	2235.3511395465707	29942.164498	2.17187991066
31206	2	6577.15355992	2220.58845183	2007.43072079	443.374655908	3081.665581217922	1862.0782341327651	27949.5823833	2.17224279119
31760	15	6586.42946291	2521.45365231	2502.93333264	372.538250916	3308.014840623362	2043.659894472662	28954.9785517	2.17240336277
31373	5	6589.56931996	2532.50549838	2568.39477793	507.129686488	3334.3057913209773	1923.2040787484402	28669.0682965	2.17212799126
31378	6	6591.71133304	2206.8611277	2020.87013856	401.500080088	3018.6491601905454	1855.1528587958019	28227.5417999	2.17266514087
31529	7	6592.82411098	2487.41331008	2383.88546653	467.164435199	3350.4579332823464	1946.0467891378198	28843.7036509	2.17192837426
31662	11	6606.01367497	2464.37058766	2418.56019875	340.458428131	3171.765852476206	2080.7281522021603	29106.9686739	2.17206693609
31636	9	6612.83172393	2353.45558194	2318.00878402	196.502576708	2714.164350807341	2160.354282521031	28937.7378769	2.17232006459
31741	13	6617.61636806	2129.23750792	2011.21726383	288.06639521	2665.592981706762	1816.2566727665537	29014.5464125	2.17284313828
31598	8	6623.96686506	3024.94096412	2826.2120362	760.987365857	4680.604446275059	2091.481367184566	29077.3844953	2.17177567403
31738	12	6626.345016	2262.00872394	2168.84480888	376.798048006	2854.4960293615686	1862.247340993338	29637.3847721	2.17156621642
31655	10	6628.47195196	2462.45243659	2189.06313983	560.012628964	3682.988646271447	1977.204225094018	29138.5679305	2.17225961293
31866	19	6655.76624203	2780.02184364	2767.56847228	632.093638781	3827.6664283841724	2001.430256138426	30256.045056	2.17122676239
31749	14	6659.98583293	2306.55903438	2175.90375681	349.639802555	3091.8651499577377	2011.4068295695904	29417.44947	2.17206663048
31827	18	6671.35254598	1965.32778973	1818.44467792	289.376256993	2533.5409192512757	1719.4080632220118	30221.2223652	2.17112547922
31806	16	6673.45898104	2237.91938038	1986.00067994	550.538798012	3446.9945762962548	1800.7036199010154	29311.1259921	2.17200410653
31914	23	6680.16252708	2363.85074422	2302.40434796	401.196937952	3151.7547618950616	1891.4029618596608	30030.1031458	2.17116356602
31900	22	6681.07495499	2399.229559	2222.3645838	393.733131559	3250.7720697265872	2073.8935714061586	30192.9718761	2.17128433792
31875	20	6690.91577792	2624.78824504	2604.23386834	521.531225321	3523.888687033376	2050.0857604037983	29682.9990602	2.17157731121
31924	24	6704.22292709	2739.32278632	2577.89641033	591.955941369	3941.464632475279	2062.834353749552	30405.2229239	2.17110695344
31810	17	6712.13949609	2466.72445853	2268.64619897	605.781447089	3595.1037797288363	1847.2868690866758	28932.9446993	2.17256740767
31979	28	6727.4097631	2499.58093389	2331.32684283	516.450710691	3477.0888765875084	2012.8152761026238	30199.9465497	2.17164678318
31947	25	6733.78863502	2237.38141089	2121.19856535	271.932896619	2779.98964883024	1994.5755993055334	30121.6932814	2.17155796295
31993	30	6736.50209999	2520.20890563	2386.04887577	442.302968687	3481.9168825134666	2017.1873406053826	30166.4484152	2.17161096362
31961	27	6746.90975094	2124.55456391	2013.75718906	325.388306683	2763.50933667453	1833.028666824408	30653.7951447	2.17159771292
31989	29	6754.59331107	2270.41940059	2171.0262766	332.016932398	2808.169197548275	1945.992154964004	30276.4583802	2.17240886937
31995	31	6775.81018996	2410.21296248	2284.2757352	471.209374389	3334.665398254742	1913.7747680793154	30684.0132922	2.17121657274
31958	26	6782.19860101	2521.04155593	2294.72846629	555.84421445	3586.280472730482	1929.054420681272	30787.9849114	2.17077792628
32000	32	6790.14605999	2550.98853883	2268.42835308	616.483841014	3900.5668502076155	2058.575116045588	31446.1900631	2.17049708355
58558	33	13065.1310751	4411.35661282	4538.10952008	785.466411664	5267.312047779328	3048.266120228626	188228.270833	2.94197725274
59260	36	13067.6724131	5794.02736386	6035.35952231	663.446614952	6360.242513150542	4379.60383803511	191332.364176	2.94446289787
58927	34	13072.462621	5808.51171513	5864.38026225	464.198791472	6332.209753397727	5078.142924999617	187534.256013	2.94482781431
59174	35	13076.1182411	5153.60143426	5494.55850879	766.425911708	5821.218106525144	3681.8746983383267	192502.35843	2.94329635472
59438	37	13086.553256	4980.51154174	5268.95451121	815.718599331	5777.331972106434	3428.9122117687907	188340.938033	2.94687452685
60034	38	13093.3037961	5429.38206975	5727.68334433	810.211538807	6090.227444061685	3674.0005241541967	194623.536751	2.94630114808
60205	41	13095.547354	5203.95324775	5545.69097334	832.015144435	5929.010896202564	3632.2343197111836	203909.259247	2.9420844203
60065	40	13097.833349	4881.78599827	5158.63723426	733.699113389	5507.516434944263	3379.404478315331	196170.483249	2.94565784446
60046	39	13114.478647	4895.02562778	5069.95846218	489.810667077	5341.495121279084	3887.2265815031797	194561.859798	2.94608881947
61121	43	13141.1225991	4384.22234358	4616.86381812	734.231014397	5078.773237444646	3013.8677168145205	211260.900216	2.9450634291
60905	42	13154.308533	4868.06776225	5166.83809126	641.078774247	5409.832889942835	3513.895097050334	207209.884357	2.94387196927
61412	44	13194.370728	6546.43855715	6579.62110839	571.123373576	7334.519827469766	5637.213114602255	216904.191539	2.94242804996
61428	45	13199.636832	4863.30545823	5143.74862773	769.590797834	5520.659889353077	3266.289937882394	212166.78567	2.94538835073
61456	47	13204.6591911	4445.87282974	4727.60582957	884.563783613	5334.073148588284	2916.4073213427973	210163.799223	2.94695976602
63374	56	13233.072814	5410.03991734	5586.03080373	607.098987594	6046.517649197972	4257.57623057655	252053.624807	2.94456043773
62422	49	13251.0265141	5661.72206515	5877.37011354	584.047274208	6164.061007943458	4315.55006602229	234564.859028	2.94155281729
62759	52	13395.627414	5043.13327929	5448.51286329	874.493306031	5820.938285309972	3394.345517480474	244098.017964	2.93970458862
62258	48	13403.623564	5272.64264862	5576.24654899	829.809914654	6075.385212537357	3629.932057238863	230587.125803	2.9440685645
62658	50	13430.6503961	4708.68430223	4993.75873163	1101.58806933	5868.76047942271	2893.6401202519014	244251.770334	2.94016883571
62708	51	13434.564512	5358.45712979	5601.93011732	694.237600911	6065.835675605733	3993.7761942869165	241884.970251	2.9419735574
61448	46	13435.502121	5354.94374991	5531.64680189	591.973732336	5906.979277222637	4190.668712623608	216008.543213	2.94459846885
62824	53	13442.326937	5423.86449542	5725.06783104	852.789227189	6183.702059101608	3618.2148092622947	242522.454594	2.94314401958
63021	54	13455.617003	4999.42944108	5129.60850447	520.709625137	5545.657514840987	3951.073814526648	249646.022534	2.94113816208
63209	55	13472.8088281	6455.84517106	6677.64941368	834.552237419	7241.2803762748035	4670.479982119489	259091.128376	2.93911713224
