steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy
31392	2	3115.6076901	1994.77599944	1996.85745506	4.42360868452	1998.546862720081	1985.999728886893	nan	nan
31502	6	3123.61715007	1995.07849933	1996.17240897	4.47309767939	1999.6618989640394	1986.2350936991245	nan	nan
31500	5	3132.24211597	1995.32892945	1995.58008371	3.98096967807	1999.7109099032493	1987.9143018535528	nan	nan
31695	13	3136.01005316	1994.89225043	1996.35847665	4.46473864075	1999.5225560487456	1985.2243018878075	nan	nan
31442	3	3137.04178214	1994.99322506	1996.00097897	4.04115377531	2000.407807275449	1988.28535480636	nan	nan
31518	7	3137.44045401	1995.1835478	1995.93225674	3.81239156464	1999.8814775790208	1987.302741730955	nan	nan
31220	1	3138.32599211	1995.08685881	1996.27557157	4.07247347029	2000.1160353340774	1986.9149401112602	nan	nan
31678	12	3143.48890495	1995.12530905	1995.59814656	4.20409401802	2000.2880987790554	1987.804444123144	nan	nan
31635	10	3145.94893408	1994.6744599	1995.90885859	3.80375269378	1999.601878579038	1987.406788142101	nan	nan
31602	9	3149.82933617	1995.13949255	1996.30423459	4.59331591844	1999.563769168077	1986.5201197297877	nan	nan
31656	11	3150.52843308	1994.37096039	1995.29210349	3.68853098127	1998.908352620974	1987.7887710630646	nan	nan
31972	30	3158.21572614	1995.00359519	1995.92289724	4.614881846	2001.2748177558033	1986.3910428854922	nan	nan
31971	29	3171.38819313	1995.85506302	1995.73152806	4.0303407787	2001.8719169861934	1988.8310775604434	nan	nan
31911	24	3179.36772203	1994.62724805	1994.8814316	3.91768966662	1999.57666714792	1987.6063501021792	nan	nan
31552	8	3186.87896514	1995.67753738	1996.61507447	3.97384841719	2000.0878785694786	1988.3948175308303	nan	nan
31477	4	3186.97535801	1994.90012418	1996.60238727	3.96035771054	1999.1977667621773	1988.1470535993487	nan	nan
31885	22	3188.09005308	1994.97710208	1996.81943031	4.43542097698	1999.3739001025283	1985.326502387569	nan	nan
31990	31	3189.71236706	1995.06607936	1995.66171713	3.93662535648	2000.1843184483535	1987.666410942412	nan	nan
31768	16	3198.51949501	1995.22388147	1996.14452882	4.43441301994	1999.7214239234202	1986.3157316162271	nan	nan
31720	15	3200.96423912	1995.21612618	1996.43279436	3.77059483084	2000.1473282302384	1988.4553727736086	nan	nan
31793	17	3204.80303216	1995.05073217	1995.65951336	4.03073715343	1999.223090052972	1986.9221582097325	nan	nan
31709	14	3205.10897899	1995.03494126	1995.4393222	3.9012135353	1999.3803859990435	1987.8403283499883	nan	nan
31865	21	3207.82182407	1995.29047752	1996.045913	3.68979628787	1999.2509813189868	1988.5960771133573	nan	nan
31812	18	3209.58401108	1994.95983922	1995.86756825	4.05533282546	1999.028082501112	1986.3432251840595	nan	nan
31822	19	3216.63969803	1995.17425886	1995.96079666	4.01496891497	1999.5267405592735	1987.3350790855864	nan	nan
31952	28	3221.15455198	1995.82003527	1996.47967209	4.18901307215	2000.5763449723822	1988.1318889277725	nan	nan
31854	20	3221.27807403	1994.97996694	1995.52511316	3.99680687765	1999.343289999356	1987.869077857754	nan	nan
