steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy
31615	7	3159.85158706	2034.09955237	1972.8056565	225.43518877	2466.901846050036	1777.8851661353917	32237.8158531	2.16667032652
31676	10	3161.88198614	2188.61396873	2093.86832458	245.637785616	2643.974485125241	1964.5107939829961	31870.2284643	2.16816228359
31392	1	3165.13566613	2322.01612288	2256.43051422	219.105930902	2714.9551872713705	2104.4709931126004	31731.3845849	2.16724111002
31590	5	3166.96561313	1956.15621435	1913.56297368	182.522933995	2350.582111606651	1752.6369253130033	32180.0942044	2.16719099238
31573	3	3167.48857093	2129.56127893	2054.53446994	235.38739964	2511.6127788748795	1870.8312600557233	32611.6711251	2.16659763204
31575	4	3169.30055594	2028.39002303	1977.34837722	170.13673557	2381.9428368175677	1836.5540631716497	31919.8277529	2.16810483245
31723	12	3178.25815415	2452.55443358	2398.72871006	379.704923727	3074.965473117781	1999.8045192221796	32287.3358956	2.1672627113
31887	18	3180.96623302	2086.31125189	1983.60884046	262.545778602	2559.448717761855	1835.9565325220562	32697.8877563	2.16723056523
31899	19	3182.76369905	2065.03077587	1983.83346556	239.312621996	2523.0825603450326	1792.3349505958975	33410.388807	2.16642854136
31684	11	3186.48025107	2174.94739407	2105.77420911	199.22062405	2544.6779261162305	1958.6824385027955	32131.1783784	2.16765924353
31942	22	3188.79528999	2102.40797464	2001.70957078	236.26827306	2539.70833552084	1880.3738807160516	34046.9564914	2.16566798834
31881	17	3191.55122113	2043.63213412	2013.12679738	163.365017118	2388.7700122153306	1846.0986661337338	33980.46392	2.16629298007
31952	26	3194.89087009	2180.68539817	2122.44723116	289.54626098	2664.6081707974704	1874.5682660026205	33092.025619	2.1675143959
31909	20	3197.64919114	2214.73183988	2187.6484675	204.195117462	2608.636133753699	1968.998099566133	33022.0105895	2.16714202041
31947	24	3198.43756294	2020.66002378	1962.34079653	210.542069959	2449.353135335352	1811.5005449383407	33708.5206877	2.16772201408
31846	16	3232.56864715	1989.95911992	1932.94220234	235.164239637	2439.5454323719878	1722.4291390420267	33699.996813	2.16625946205
31431	2	3237.23524499	2182.40599806	2186.35501105	112.083180006	2376.174192673902	2005.5519214529302	31974.5838195	2.16764019061
31953	27	3237.24006796	2233.69879864	2159.30184912	287.393018294	2757.887657609812	1930.997572985633	34049.3429013	2.16612287444
31673	9	3238.22220206	2152.86220796	1971.65797361	348.134025181	2672.3787094605714	1851.511602296849	32701.8534112	2.16697136022
31780	15	3240.20479798	2070.62129355	1996.61909559	202.057517633	2467.5262087577316	1858.7171524785506	32412.2885666	2.16833558135
31734	14	3248.17642212	2045.78781176	1991.16749294	201.908550375	2421.8888658464175	1820.678752642798	33184.3756933	2.16660007223
31624	8	3248.37543797	2147.37561438	2094.20875163	232.669914277	2585.893586758608	1871.5870458490758	32522.7389775	2.16731282818
31974	28	3252.04478502	2142.32545847	2066.61596818	251.127618955	2629.2678109032845	1913.5396732458744	34549.8952293	2.16643009067
31916	21	3252.48370814	2093.48440996	2042.13084635	151.614834872	2429.7825222238016	1935.0337679526745	34064.8795647	2.16659570976
32000	32	3256.813025	2315.45340914	2222.3965972	339.686493532	2868.1925036195353	1956.8474302633704	35621.244626	2.16486413034
31999	31	3263.44915009	2152.64542219	2095.73781623	225.330449251	2599.008253402632	1893.4709091294428	34704.6242439	2.16646196838
31992	29	3263.54559493	1983.31671971	1907.04863271	198.322333023	2366.8262850240453	1766.7996203503865	35053.7385676	2.16539072463
31993	30	3270.40703011	1930.70286567	1886.42626654	228.304239774	2364.632694287546	1691.7150425122688	34630.8309719	2.16688357082
55011	33	5958.24059415	2866.96530654	2808.06066893	314.265457521	3354.307681989741	2521.6361425864084	216014.610346	2.92474652837
55647	35	5967.63586998	3260.06255206	3221.26887841	398.904156337	3841.685349446082	2762.211511828003	214269.983194	2.93034393033
55819	38	5972.09729195	2880.43977874	2822.11380989	304.194395197	3344.633232198097	2504.7965630554227	217276.082518	2.93150356598
56561	39	5985.10396099	3814.72505081	3775.17402273	521.460957579	4573.116632257125	3114.5351183399657	230613.310725	2.9266790983
56958	42	5988.31401896	3083.62445792	3038.99504244	368.220156907	3627.4127772278816	2653.925789936572	231374.701463	2.93224178699
57051	43	5989.43660212	2826.08551074	2752.26208767	268.524414522	3261.7256371406634	2544.863107058414	248123.595507	2.92191311116
56753	40	5993.79349709	2903.88391431	2824.97545999	261.448475473	3332.758116993532	2656.1320941863687	232933.363756	2.92886113006
56792	41	6000.44240403	3167.97372487	3075.13969184	441.047935775	3854.9080552259747	2665.014939829693	242970.527322	2.92356084582
57436	44	6004.01607394	2895.64763295	2865.68317409	321.858758479	3385.7499663741933	2483.6760801784003	253326.164315	2.92396458209
59331	50	6012.65603495	3214.65037723	3140.69970409	355.760014054	3763.960033071984	2839.495784427359	297866.760914	2.92570915901
59275	49	6015.10568714	2865.2311531	2812.6528528	311.849919226	3335.130133948105	2465.1894768032016	295415.693769	2.92732201388
59355	51	6018.32358694	2888.79093831	2799.71469495	282.239561688	3357.7528631537702	2598.7186198893296	292665.95749	2.93124211123
59381	52	6020.82620597	3097.28824967	2969.72212824	344.51371947	3669.3355661853366	2724.5937964196155	297492.95824	2.92511740805
59667	54	6026.36448908	2828.59599436	2776.75820688	276.59498983	3255.1070559455457	2517.9633302508246	319452.585052	2.92135061291
59736	55	6026.840873	2697.72890079	2607.26931384	239.66186089	3096.0696883706364	2472.745285451301	319118.015409	2.92489954599
59879	57	6036.62304497	2760.17593061	2705.64246109	286.599032999	3190.8507409342346	2432.0314231593147	333917.772618	2.92147130658
59751	56	6043.16350603	3210.16354003	3166.27458028	396.867948321	3779.58253815716	2744.7256699894515	313103.853074	2.92754390819
55688	37	6045.78067613	2798.15722136	2765.96975113	252.65180353	3170.3050411855497	2510.4438808821596	216071.472058	2.9294280017
59094	48	6066.08494401	2863.44434161	2807.18302122	272.641835195	3294.588311194655	2558.1133447276547	297904.025988	2.92312904802
59973	59	6069.405931	2743.57832562	2704.70974121	266.98510043	3143.853997690658	2445.031644917239	341614.261723	2.92562706366
59916	58	6071.95243502	2854.00668958	2766.67020477	205.873669468	3204.9520216918295	2656.1275802769424	332399.34299	2.92619870774
77023	62	8739.56417894	3980.5807109	3996.14569941	34.7029466351	4006.3574986448307	3898.0502137460844	901800.840963	3.17458672656
76863	61	8751.93606901	3485.02927562	3495.26067572	32.8820002031	3512.93250307313	3412.632984270328	922713.748194	3.16587704381
77387	63	8758.64559293	3476.97948941	3487.9623865	31.3720454688	3505.5609532882063	3409.4584265256526	907579.868852	3.17792418956
78357	64	8773.74483895	3731.32394976	3739.36923221	26.8466229372	3757.26455309201	3677.191452739668	936456.283738	3.18246640448
78439	66	8782.12666893	3399.66028584	3415.75091187	35.5535874687	3427.409690695765	3319.5064697438875	1009746.56994	3.16075247025
78367	65	8794.33666611	4728.78484995	4742.79916113	39.5332753859	4765.017214093123	4641.038693432046	964801.576886	3.16844682188
79270	68	8802.07941008	4049.67478417	4064.54328952	42.9860188213	4085.6310120853786	3948.667972847557	1059288.97258	3.16045118989
80512	76	8807.29850006	3315.06136781	3326.9390854	34.2761221959	3342.9884972118502	3237.9436664874206	1171725.95386	3.16381425936
79801	70	8810.17755413	3870.86956286	3879.11566084	27.9696024087	3900.4782698056274	3812.2996451385584	1067508.25759	3.17207080064
78886	67	8817.17123199	3467.21412991	3481.10010384	35.2157557603	3498.330359311649	3393.7074340813265	968586.158963	3.17874046406
80011	72	8825.52663112	3503.49255095	3513.29651176	39.4594564115	3540.796903812374	3421.1842842471	1058409.35027	3.18054741233
79392	69	8827.19022012	3518.58178132	3531.33984219	31.7116963575	3547.5147307028833	3448.4732822649003	1045334.61126	3.16592600131
80274	74	8836.05815411	3373.12395588	3387.53787897	33.8268503016	3402.34633904486	3299.518101523143	1124595.25309	3.16661680714
79961	71	8854.34704995	3435.63402763	3441.99149165	16.3485549399	3446.5007674295402	3394.9711804679687	1071010.9603	3.17398370011
80075	73	8856.32062292	3848.40787965	3865.29242425	50.5199001764	3895.9881179884765	3748.0581084923306	1107822.34153	3.16391504763
80373	75	8860.03968	3244.19766592	3260.71929101	37.5549344713	3274.078469422011	3160.7429804739586	1152078.51248	3.16722860719
80654	77	8872.21840906	3854.86569906	3861.8556914	19.3514353379	3871.1459347942728	3810.7715720543315	1147986.82895	3.1769520896
80962	79	8877.46321702	3399.9367566	3411.68951594	29.3610599425	3427.446494170358	3339.8991011503126	1262273.6825	3.16362347042
80766	78	8893.21031713	3294.76179703	3302.43138299	35.0894183102	3328.827612117461	3222.119651547149	1142262.21415	3.17403293972
80978	80	8897.25642896	3244.13284045	3251.38808807	22.8609793435	3265.244746546584	3193.1652766569177	1265928.60511	3.16909761244
81000	81	8963.75455809	3328.71342333	3341.67500047	32.4827180673	3354.995822337839	3257.3441952709227	1260984.15805	3.17101802327
94686	82	11514.2443581	4017.93803816	4018.31309687	3.38004012787	4022.216726892574	4012.660899739244	2490042.91677	3.21635787226
95693	83	11540.8638229	3512.57830671	3512.58281239	1.59067148457	3514.81434410885	3510.1440702305113	2629913.26276	3.20805095314
96010	84	11553.5079579	3507.3267818	3507.94224359	1.62572231832	3509.367959057751	3504.200012426115	2577976.40406	3.21997164337
97792	86	11579.0514781	3430.52543033	3430.7571641	2.3969189694	3433.526000741816	3425.26318867658	2935771.90818	3.1922743381
97380	85	11588.748225	3762.72105773	3761.87235188	4.09644848073	3769.3711162525624	3757.5690655273124	2656733.20803	3.22959815732
98585	87	11609.6895781	4763.14579492	4763.94423919	5.82177432719	4771.756574607546	4753.992860077449	2912739.76861	3.20413012679
99022	88	11613.8459051	4091.15633782	4090.34412734	3.41067784955	4098.360849063068	4086.115879692484	3098260.88409	3.19613552436
99536	89	11613.99612	3898.77698831	3898.77139131	3.15009249408	3903.567430806449	3892.0146456614693	3042741.77041	3.21797712003
100150	92	11637.1307931	3549.53417788	3550.36817691	3.57563605447	3554.613117240637	3544.43340658834	3254798.25617	3.1979354642
99815	91	11638.8474171	3506.09548713	3505.80246169	2.66538079786	3509.7196437148827	3502.3825151886767	2973425.68689	3.22859592081
99639	90	11647.7846661	3348.43601548	3347.93616952	2.40226127598	3354.1241898266603	3346.0889998090797	3080174.82265	3.20811418369
100204	93	11651.606426	3542.08730434	3542.11508078	2.59790177703	3544.7565638936044	3537.4978113782995	3076652.7924	3.22875701061
100500	94	11653.313267	3403.13228591	3402.87728038	1.59107917397	3406.5496555616223	3401.5329873236547	3294096.35884	3.20598896536
101101	96	11663.1385729	3899.53255209	3900.79719405	3.66937716829	3903.009156192785	3893.771990123809	3468753.44631	3.19664916666
101469	98	11674.7390611	3872.52430836	3873.3299002	3.5702941745	3877.5439168549747	3867.2374276437167	3454922.63179	3.22535797404
101059	95	11684.580533	3447.21831124	3446.89857879	2.39485077196	3450.7224771400092	3443.8417992938266	3342247.51411	3.21915679361
101580	99	11695.082098	3434.16149439	3433.66405317	3.88166641451	3441.289636282211	3428.2072842701086	3707141.35148	3.20243596108
101700	100	11698.8107021	3333.69907087	3333.78162217	1.36924191651	3336.313349436926	3331.556979507072	3706944.34873	3.20996574989
101745	101	11731.6388791	3274.61397329	3275.33397374	3.27768528709	3278.5317569602985	3266.764557018398	3768664.33149	3.21118378888
101240	97	11743.3459091	3277.50899555	3276.89510999	2.84999317161	3282.189910070363	3273.3726512506623	3520574.90521	3.20337464837
102000	102	11766.8032382	3360.62927044	3359.89927043	2.47098272339	3364.905559167976	3357.932707047766	4105783.86267	3.20972409916
112386	103	14284.4260931	4019.44559464	4019.05462843	3.24810785606	4024.468151307604	4014.414038594496	6362791.99952	3.16463134567
115532	105	14332.282387	3511.73257385	3512.7724554	2.16565245543	3513.930493689613	3507.9085911642305	6863014.8752	3.16675853173
117924	107	14368.883981	3766.29629017	3766.41584798	3.10568098087	3770.814197489546	3761.7430122624864	7214867.35491	3.18462860937
117282	106	14375.6372399	3434.41362223	3435.26974232	2.07672632047	3437.1995452973624	3431.029143455492	7731658.54855	3.12703644514
119585	110	14392.802609	3901.81110005	3901.29162422	3.07912749037	3907.7558214436613	3898.2131879880862	8027310.87302	3.16776063397
119526	109	14408.782752	4093.8115766	4093.19882835	4.05830740651	4100.717244877502	4088.622963936182	8403907.17727	3.13249065849
119321	108	14420.169596	4771.12069998	4771.90721614	4.91528975432	4777.391441231006	4762.545459629095	8076982.4073	3.13885057404
121336	114	14431.3097751	3349.63099177	3349.72117254	3.30353425872	3354.386446664092	3343.516595581773	8696232.93769	3.15157504858
114526	104	14432.4889691	3514.37487058	3514.41217315	1.84249395802	3517.2552461037767	3511.5124395541643	6946013.86319	3.14724885211
120735	112	14434.3414321	3507.62289719	3507.62253906	2.82560914714	3512.9939298061645	3504.237594624141	8204793.70237	3.17963944405
121411	115	14438.0448661	3404.3147308	3404.1713822	2.70430877475	3410.477870636946	3400.7854532759447	8987394.46187	3.14543279974
120621	111	14440.40815	3554.76761443	3555.54613126	2.48799475183	3558.0706626851825	3549.639181584912	8799578.00743	3.13179912837
121609	116	14448.2445691	3903.73925479	3902.77009466	2.38442774732	3907.2901857491343	3901.1533801129135	9242276.67671	3.13500725597
121300	113	14450.0382781	3545.36256913	3545.60240485	2.0985065833	3547.9615216155744	3542.0364474260264	8527766.49415	3.17928952059
122414	120	14471.8474801	3335.23414475	3335.33461473	2.74751194386	3338.896880754507	3331.2860304851124	9779793.29114	3.15232951499
122355	119	14476.771425	3435.54852546	3434.96924528	2.23442136169	3440.035960593714	3433.270555247904	9864439.10293	3.13975995837
121946	117	14480.26984	3874.44201906	3874.80883404	2.65083570036	3879.54624529898	3870.6923104774987	9105255.57986	3.17262115487
122227	118	14492.143436	3451.7079217	3451.34204162	2.24419222772	3455.0001121356413	3447.9762330797594	9347311.17246	3.16233776415
122829	121	14515.6965361	3277.22668491	3277.33932741	1.33527605963	3278.9104893262406	3275.306010247624	10256724.9242	3.15488800419
122908	122	14519.194874	3279.31867987	3279.3920166	2.85281977604	3283.940552951606	3273.8438414360116	10440085.3323	3.13817465803
123000	123	14548.655638	3362.22098853	3362.02204553	3.1262751804	3366.945418486565	3357.5405756595114	10806230.8396	3.15168836977
131917	124	17073.6750941	4021.74873306	4021.90485614	2.6361639408	4025.8612807696604	4018.1507608422567	15626652.8197	3.03681932311
135227	125	17100.942193	3513.35216302	3512.41114686	1.89141604344	3516.4952059385555	3511.3503044432487	16548430.8784	3.05107238301
138501	127	17129.9048719	3434.07818337	3435.10525432	2.99596276737	3436.530915995669	3426.674277938611	19163945.994	2.98855987017
