steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy
31515	3	6378.98749781	1957.79493169	1956.88567736	4.80444495464	1970.922617462505	1953.4398766197307	nan	nan
31792	15	6390.58161688	1957.80469799	1956.65500282	4.67584911872	1970.610314155882	1954.3413667320845	nan	nan
31820	19	6393.4604218	1957.99280924	1957.08141289	4.74656568865	1971.130965634428	1954.3174309316753	nan	nan
31772	13	6406.05109596	1957.74178665	1956.52875566	5.1044692426	1971.878681001592	1954.001602541814	nan	nan
31803	17	6407.43090677	1957.5289607	1956.48385757	4.72520421544	1970.559514885932	1954.0443700081562	nan	nan
31810	18	6417.65624881	1957.87353403	1956.74579391	5.06199524071	1971.9315941061475	1954.4415110193695	nan	nan
31847	21	6418.23688078	1957.62466576	1956.39986614	4.49490053957	1969.9281663550137	1954.3078597020522	nan	nan
31839	20	6418.9688859	1957.76376853	1957.05686741	4.17261501788	1969.0612604936352	1953.2269538745322	nan	nan
31944	28	6422.13332582	1957.85116919	1956.58540054	4.73080916868	1970.8747904460747	1954.3910900507587	nan	nan
31651	7	6423.70549083	1957.81225105	1956.68568895	4.87268992184	1971.2035372344442	1953.844997022543	nan	nan
31433	2	6425.94868898	1957.79784631	1956.69059925	4.56752475205	1970.2326100935713	1954.3732746520454	nan	nan
31756	12	6438.43447089	1958.1835603	1957.50216204	4.51727296715	1970.6657458611128	1955.1807269675642	nan	nan
31900	24	6442.28553987	1957.8010417	1956.32155449	5.15064220829	1971.9743986396336	1953.7990218302148	nan	nan
31726	10	6443.08499694	1957.56341007	1956.62824828	4.98641846239	1971.3621971238658	1954.1356852219772	nan	nan
31285	1	6446.63383389	1957.75743952	1956.58780359	4.66930284578	1970.5415388576673	1954.287345100749	nan	nan
31581	5	6447.55575991	1957.92782711	1956.65027069	4.79840999137	1971.208423797481	1954.7829290565837	nan	nan
31896	23	6452.13175392	1958.21488573	1957.48481359	4.48820486258	1970.508563372194	1954.4786261248123	nan	nan
31928	26	6470.26142478	1958.01706273	1956.99033788	4.3561139878	1970.0308890326312	1954.2899281703994	nan	nan
31798	16	6474.11901879	1957.5956982	1956.53167561	4.56493093734	1970.062774910508	1953.7186170385523	nan	nan
31579	4	6475.10531187	1957.59161934	1955.96101294	5.06192119905	1971.7403223729693	1954.3817941512798	nan	nan
31676	9	6477.1052618	1957.73923682	1956.79934644	4.79912491044	1971.1912148285046	1954.7232573451638	nan	nan
31602	6	6478.5016048	1958.08392943	1956.88041575	4.9696278173	1971.701251785924	1954.615882472652	nan	nan
31657	8	6479.83167982	1958.04019557	1956.45319065	4.76250544569	1971.3278832901494	1955.1654378837475	nan	nan
32000	32	6491.12104082	1957.9883554	1957.08765658	4.60834208199	1970.687206271885	1954.6455987489603	nan	nan
31749	11	6493.44981885	1957.74962069	1956.49119384	4.67847304187	1970.6267103052105	1954.3179063929203	nan	nan
31773	14	6495.02988577	1957.71372849	1956.44515558	4.80241386883	1971.0881541022673	1954.2219044561457	nan	nan
31937	27	6497.57776189	1958.20230952	1956.91381961	4.71039297815	1971.3619589818627	1954.9588986535944	nan	nan
31997	30	6499.91753197	1957.7655811	1956.74530285	4.71229265984	1970.7882398146346	1954.4360983978138	nan	nan
31999	31	6505.704669	1957.73947949	1956.88687361	4.76486833713	1970.5817186285112	1952.9129354669753	nan	nan
31983	29	6518.42680883	1957.59832803	1956.53134629	4.88222233857	1970.8626185243468	1952.938732756073	nan	nan
31876	22	6518.82697392	1957.52590996	1956.41429681	4.91106897077	1971.023743865297	1953.4272172195988	nan	nan
31905	25	6520.57069778	1957.46290031	1956.27096788	4.69298378476	1970.1503839517898	1954.234630886444	nan	nan
58827	33	12762.9717479	1958.5451854	1958.38538374	0.727243469304	1959.7524447719788	1957.5713547613743	nan	nan
