steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy
30526	2	1522.36562514	2047.26054312	2035.95822302	28.4514313005	2104.8302031781177	2019.0525639821442	71147.0907475	2.17623420215
30521	1	1525.82665801	2053.61097377	2059.26640755	14.8115757138	2076.1337236228815	2029.1761344774716	71802.3629397	2.17617200211
31175	12	1531.04094195	2066.90686951	2053.5364422	44.9039319483	2135.5915653381508	2021.5571684067197	75076.8839939	2.176160838
30543	3	1534.53259611	2037.08432117	2040.00824424	8.50746339996	2047.5652805977625	2023.6078442385715	71440.7801849	2.17618909647
31011	10	1535.69564605	2029.18833155	2030.6839081	9.20988656361	2043.7952987209321	2013.662503020734	73967.5863957	2.17620156645
30764	6	1536.88089514	2076.15132594	2079.79776883	23.2143454532	2116.2364909769135	2030.7558524893773	71354.2779188	2.17625115047
30704	5	1536.90023112	2089.66428443	2097.17024464	35.8437147662	2142.2471409409154	2033.812951544778	71488.3690667	2.17621663981
30694	4	1537.951756	2025.05798965	2024.7159136	12.6371913964	2042.107087178172	2003.439654914274	72416.5118962	2.17618220349
30783	7	1546.23604202	2036.9279845	2032.09069385	23.4881733339	2076.2711285729606	2006.248153542685	72913.7547189	2.1761722017
31079	11	1547.49339914	2083.40992305	2075.58682359	33.394639442	2128.5924916059125	2020.4227438839816	74029.4999389	2.17617558564
31218	13	1548.36364198	2005.79426395	2006.58984434	11.6949457299	2022.2944102547035	1985.6807431338805	74818.9674265	2.17612381163
30849	9	1555.55665207	2068.66604661	2069.40272763	18.2961223541	2095.664995803675	2034.2460489907385	73317.7580473	2.17620090864
31831	23	1558.938977	2009.90196495	2008.85187326	9.075731718	2028.3793609682104	1998.2990276491012	79691.6622546	2.17601506587
31738	20	1562.44168615	2056.55128794	2059.43543432	18.6403226354	2080.8312926195977	2027.1775731100036	80118.3209714	2.17608372145
31956	29	1569.42753696	2036.76201091	2035.81251733	13.2007340687	2060.602207703396	2017.6975900049604	84132.1874754	2.17602954808
31793	22	1569.86269999	2038.80018477	2035.53227156	10.1018871587	2053.5300170136456	2021.6191815475534	79940.8319428	2.17603634774
31603	15	1614.83593798	2144.92393095	2121.13041522	80.1669370852	2288.3449795638408	2037.517971753683	77685.1788129	2.17605113995
30828	8	1618.7812891	2029.44081992	2018.3229035	32.0438230637	2085.120433721272	1989.9225611101976	72925.5334051	2.17618699495
31728	19	1619.08010817	2127.48769781	2160.90243441	61.8966836605	2190.2789957111127	2035.0248293004572	78421.4416052	2.17601502097
31655	16	1622.16285801	2050.15085716	2042.89977972	20.0361750495	2084.121914312031	2026.7558474883087	77999.2621993	2.17610375057
31701	17	1622.85417795	2066.67560335	2074.3531198	28.6008792561	2096.035427345849	2017.2811114908216	78681.0708111	2.17611199879
31538	14	1623.65884709	2020.4005179	2008.35152152	43.2237744685	2113.745349131695	1978.7324991506866	77136.9148225	2.1761138535
31711	18	1624.75251603	2073.89663757	2083.11810369	22.3228182135	2094.552764104088	2028.0941877131465	78258.5878741	2.17607499146
31780	21	1626.93399811	2049.80039301	2050.13573273	30.2462402383	2094.398636130386	2011.6227368740663	78861.4187957	2.17608475677
31855	24	1627.41205907	2042.51351221	2046.9670271	31.3226367542	2082.337839438398	1999.0925347416057	80128.4280702	2.17606041524
31891	25	1631.90594101	1993.14716174	1988.05132166	24.2359286374	2031.7835182221143	1965.6071549006888	81282.1381117	2.17605026724
31928	27	1633.11130595	2038.18476052	2040.38991663	10.8703483303	2054.0891886662303	2020.938187458581	81491.7024158	2.17602888624
31939	28	1635.015692	2008.17539546	2014.56325704	26.1474935484	2055.1687024239914	1968.011537978385	81729.6845427	2.17606324961
31992	31	1635.54106402	2042.64211998	2029.89192299	31.3365576209	2096.770567365763	2011.8248927128845	83700.3050305	2.1760078272
31913	26	1639.77087808	1985.90279539	1985.0600157	23.1348371911	2018.4966613166353	1958.093738053314	81428.5595667	2.17597901681
31987	30	1650.62000299	2053.0823876	2051.20568395	10.7967949675	2071.1588818987248	2037.0575463543678	82597.6874414	2.17604170566
